x,y,vs_x mean,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max,vb_x mean,vb_x stdev,vb_x min,vb_x max,vb_y mean,vb_y stdev,vb_y min,vb_y max,tb_xy mean,tb_xy stdev,tb_xy min,tb_xy max,tb_yz mean,tb_yz stdev,tb_yz min,tb_yz max,dp mean,dp stdev,dp min,dp max
0.525000,0.525000,16.643372,0.280162,16.301873,17.081050,-1.311418,0.047788,-1.380000,-1.258225,0.029129,0.014392,0.014103,0.045608,16.351689,0.279248,16.021645,16.792775,-1.291289,0.046624,-1.358750,-1.239750,16.517096,0.233403,16.180369,16.737347,-1.293877,0.086447,-1.389938,-1.158738,-0.984714,1.775514,-2.115715,2.088381
0.525000,0.550000,16.621277,0.278787,16.278664,17.055175,-1.278049,0.048402,-1.348750,-1.224875,0.079080,0.017156,0.060831,0.097500,16.262404,0.280306,15.936783,16.708250,-1.252976,0.046385,-1.321250,-1.202400,16.767904,0.245136,16.391049,17.027173,-1.283338,0.086610,-1.380187,-1.148025,-1.917350,3.385551,-3.940471,3.945628
0.525000,0.575000,16.592733,0.279686,16.257998,17.031500,-1.216395,0.044387,-1.281250,-1.166450,0.130318,0.018645,0.109514,0.150000,16.158394,0.282726,15.844625,16.613350,-1.186681,0.041432,-1.247500,-1.140275,17.050912,0.273223,16.626724,17.303875,-1.243541,0.083821,-1.338712,-1.112317,-2.618356,4.652495,-5.408865,5.439029
0.525000,0.600000,16.572894,0.276837,16.241543,17.008150,-1.125881,0.041011,-1.187500,-1.080650,0.182653,0.021408,0.158855,0.206250,16.066330,0.278512,15.756523,16.515650,-1.092759,0.036686,-1.147500,-1.051800,17.274899,0.259009,16.869541,17.510556,-1.167115,0.076756,-1.253900,-1.046256,-3.193163,5.647703,-6.520588,6.588269
0.525000,0.625000,16.553217,0.274189,16.224426,16.984675,-1.002471,0.035463,-1.056250,-0.961275,0.234883,0.023508,0.206460,0.262500,15.976921,0.275788,15.670805,16.422350,-0.968964,0.031461,-1.016250,-0.931825,17.461781,0.240147,17.082006,17.706209,-1.052554,0.066861,-1.126025,-0.945380,-3.685707,6.446258,-7.499751,7.478069
0.525000,0.650000,16.530131,0.269194,16.210398,16.954925,-0.850056,0.029727,-0.896250,-0.814700,0.279730,0.025548,0.249520,0.310000,15.891392,0.270295,15.597524,16.329550,-0.818608,0.026055,-0.858750,-0.786875,17.637723,0.227971,17.279295,17.866585,-0.902597,0.057319,-0.966337,-0.810134,-4.053349,7.065381,-8.248575,8.182375
0.525000,0.675000,16.518098,0.268813,16.195796,16.940975,-0.666220,0.017338,-0.690000,-0.641050,0.317238,0.026215,0.287417,0.347500,15.828120,0.269574,15.533618,16.265425,-0.639331,0.014913,-0.658750,-0.616975,17.754376,0.228864,17.389098,17.989734,-0.715074,0.040820,-0.753525,-0.646322,-4.323386,7.545229,-8.818138,8.743714
0.525000,0.700000,16.499542,0.265828,16.182975,16.917675,-0.465659,0.013362,-0.481250,-0.448250,0.346873,0.026965,0.316001,0.377500,15.770818,0.265951,15.484580,16.202875,-0.445019,0.011440,-0.456250,-0.430350,17.856435,0.225277,17.498455,18.075565,-0.500100,0.027665,-0.522430,-0.453497,-4.513572,7.893149,-9.178788,9.156194
0.525000,0.725000,16.488637,0.264985,16.167960,16.902725,-0.248851,0.014019,-0.269421,-0.233408,0.368361,0.029169,0.333003,0.403750,15.736504,0.265344,15.446894,16.165825,-0.236663,0.013089,-0.257437,-0.222738,17.906154,0.223964,17.551571,18.129095,-0.267041,0.021388,-0.295653,-0.237461,-4.664586,8.115963,-9.480375,9.390035
0.525000,0.750000,16.480970,0.267527,16.149987,16.894975,-0.017434,0.024680,-0.056003,0.008750,0.374775,0.029376,0.338925,0.410000,15.722917,0.267387,15.422153,16.151750,-0.017022,0.022696,-0.052776,0.006250,17.915023,0.228106,17.557820,18.147815,-0.019898,0.024588,-0.060085,0.001800,-4.692104,8.165812,-9.526563,9.449298
0.525000,0.775000,16.475228,0.272380,16.130192,16.891300,0.208188,0.034117,0.158316,0.247500,0.367492,0.027985,0.333118,0.400000,15.725912,0.271752,15.411366,16.156975,0.198832,0.031044,0.152929,0.233750,17.889548,0.235787,17.527468,18.130928,0.224827,0.037488,0.177688,0.267575,-4.642380,8.087926,-9.428712,9.364558
0.525000,0.800000,16.473959,0.278670,16.109913,16.891400,0.424570,0.042177,0.365025,0.473750,0.348448,0.028136,0.315939,0.382500,15.747073,0.277528,15.415074,16.180875,0.407448,0.039384,0.351656,0.453750,17.829411,0.242300,17.464532,18.075617,0.459045,0.052785,0.404333,0.521825,-4.529493,7.900320,-9.250425,9.152370
0.525000,0.825000,16.479560,0.288267,16.089910,16.901425,0.627275,0.053860,0.556669,0.695000,0.317418,0.025855,0.287426,0.347500,15.792574,0.286607,15.433534,16.231950,0.603419,0.050627,0.536887,0.667500,17.718550,0.255228,17.341338,17.988113,0.673664,0.069075,0.599008,0.758825,-4.312941,7.558323,-8.794662,8.777223
0.525000,0.850000,16.481312,0.295236,16.070188,16.901925,0.808812,0.065194,0.727762,0.895000,0.277940,0.024203,0.249725,0.305000,15.845808,0.292893,15.464694,16.284025,0.780249,0.061173,0.703750,0.861250,17.592284,0.264367,17.218144,17.860213,0.859958,0.084039,0.763267,0.965513,-4.028165,7.066838,-8.206300,8.210908
0.525000,0.875000,16.486408,0.304664,16.052646,16.910800,0.960037,0.073724,0.869935,1.057500,0.232324,0.021615,0.206411,0.255000,15.913931,0.302001,15.508889,16.355775,0.928420,0.068309,0.843568,1.017500,17.428835,0.288403,17.037370,17.707113,1.009757,0.096186,0.895388,1.130200,-3.688926,6.433742,-7.495520,7.453579
0.525000,0.900000,16.503450,0.316487,16.037457,16.929300,1.079850,0.078674,0.984350,1.182500,0.183365,0.021291,0.159736,0.207500,16.002893,0.313660,15.562246,16.446400,1.049369,0.074591,0.957617,1.146250,17.193721,0.295620,16.786965,17.509782,1.120952,0.103982,0.993586,1.248638,-3.228433,5.641657,-6.538316,6.542805
0.525000,0.925000,16.516237,0.326319,16.031084,16.948950,1.170752,0.088000,1.067340,1.288750,0.132002,0.019944,0.111271,0.155000,16.089496,0.324613,15.628648,16.542350,1.143748,0.085404,1.042365,1.258750,16.953797,0.334970,16.492817,17.275540,1.197611,0.117714,1.052951,1.346937,-2.645673,4.670222,-5.386092,5.443232
0.525000,0.950000,16.528247,0.329693,16.029983,16.954350,1.228285,0.089003,1.124127,1.345000,0.078384,0.016144,0.062014,0.096433,16.173406,0.326611,15.699158,16.617350,1.205677,0.087498,1.102317,1.321250,16.721437,0.336314,16.290619,17.078075,1.238863,0.119220,1.088660,1.387938,-1.910234,3.416366,-4.001766,4.005554
0.525000,0.975000,16.554938,0.333012,16.041177,16.971550,1.260008,0.090923,1.152932,1.377500,0.030879,0.014486,0.016214,0.046893,16.261595,0.328405,15.769970,16.692900,1.241445,0.089342,1.135264,1.357500,16.410283,0.289070,16.071012,16.724190,1.245366,0.116174,1.095355,1.384850,-1.034709,1.822756,-2.192924,2.120024
0.525000,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550000,0.025000,16.669098,0.335780,16.149440,17.084725,1.204191,0.085170,1.104290,1.312500,-0.056980,0.011916,-0.073997,-0.045367,16.419229,0.328860,15.926253,16.847750,1.189156,0.082321,1.090881,1.292500,15.442068,0.324851,15.088242,15.818525,1.130283,0.100493,0.974393,1.243700,1.157214,2.170647,-2.593047,2.548687
0.550000,0.050000,16.786070,0.334590,16.262424,17.193000,1.175355,0.084322,1.077471,1.285000,-0.101458,0.011207,-0.118040,-0.089960,16.516494,0.327636,16.015347,16.931850,1.160941,0.082205,1.064540,1.267500,14.742327,0.265577,14.473508,15.012475,1.026882,0.099702,0.903423,1.148900,2.196372,3.995982,-4.719790,4.642985
0.550000,0.075000,16.925653,0.328723,16.413309,17.329975,1.121600,0.084844,1.022055,1.235000,-0.146987,0.008878,-0.160433,-0.135887,16.621480,0.323865,16.128625,17.036800,1.108264,0.083646,1.010141,1.221250,14.062087,0.280576,13.736129,14.342887,0.929718,0.094561,0.812366,1.047962,3.050281,5.486802,-6.446743,6.423863
0.550000,0.100000,17.058953,0.318549,16.570269,17.461300,1.034085,0.076494,0.940232,1.132500,-0.193023,0.007829,-0.204216,-0.182612,16.716473,0.314375,16.248589,17.131350,1.020850,0.074513,0.929549,1.117500,13.533637,0.310930,13.179970,13.921875,0.819747,0.084089,0.715953,0.926150,3.715942,6.650408,-7.798595,7.744150
0.550000,0.125000,17.206256,0.304858,16.739971,17.593575,0.917950,0.072461,0.826877,1.010000,-0.235606,0.007223,-0.245733,-0.226950,16.833775,0.298738,16.391869,17.231950,0.906030,0.070450,0.817733,0.996250,13.003670,0.277155,12.705049,13.347600,0.693805,0.073246,0.606596,0.785637,4.250723,7.595817,-8.901654,8.881050
0.550000,0.150000,17.344585,0.293766,16.895117,17.718600,0.774225,0.068678,0.686661,0.862500,-0.274429,0.006277,-0.283189,-0.267654,16.946305,0.286421,16.524605,17.331600,0.763986,0.066594,0.679218,0.850000,12.574173,0.257057,12.295295,12.891325,0.561209,0.064370,0.487420,0.643725,4.663274,8.363525,-9.820979,9.690250
0.550000,0.175000,17.470089,0.287009,17.033686,17.839975,0.602841,0.059869,0.522777,0.677500,-0.306161,0.005806,-0.312631,-0.300016,17.056895,0.279393,16.649106,17.438125,0.594239,0.057174,0.517487,0.665000,12.193772,0.243258,11.903395,12.468525,0.424341,0.053646,0.369136,0.495750,4.976258,8.931095,-10.491617,10.314900
0.550000,0.200000,17.562084,0.279175,17.141494,17.927200,0.406629,0.047590,0.338972,0.460000,-0.331845,0.009693,-0.345000,-0.320648,17.137152,0.270611,16.747061,17.511750,0.399949,0.044345,0.336119,0.447500,11.940367,0.233283,11.657007,12.211275,0.277747,0.037410,0.238710,0.322425,5.227317,9.304740,-10.887056,10.831525
0.550000,0.225000,17.620560,0.273452,17.213502,17.984475,0.198666,0.037848,0.143189,0.241250,-0.345154,0.009552,-0.357500,-0.332754,17.189545,0.264865,16.814180,17.562775,0.195647,0.035786,0.142820,0.235000,11.787228,0.228878,11.503907,12.054275,0.137973,0.031132,0.101503,0.180612,5.359414,9.495746,-11.086430,11.034088
0.550000,0.250000,17.644501,0.269644,17.247044,18.008100,-0.023331,0.024495,-0.062182,-0.002192,-0.350112,0.011128,-0.365000,-0.335152,17.209690,0.261239,16.846125,17.584100,-0.021688,0.024072,-0.059732,0.000000,11.741282,0.226947,11.456148,12.009975,-0.021060,0.014877,-0.042696,-0.000852,5.398911,9.574362,-11.182835,11.138600
0.550000,0.275000,17.631982,0.267686,17.242015,17.998250,-0.242737,0.013443,-0.263245,-0.229877,-0.344730,0.010720,-0.358750,-0.329984,17.199787,0.259619,16.843255,17.576425,-0.237461,0.012959,-0.258580,-0.225912,11.796942,0.224175,11.511049,12.062975,-0.162224,0.013334,-0.177450,-0.142834,5.343816,9.534644,-11.168681,11.088975
0.550000,0.300000,17.580163,0.268136,17.199875,17.957750,-0.449683,0.010359,-0.460000,-0.434450,-0.329842,0.009785,-0.342500,-0.316550,17.153481,0.261587,16.806990,17.542750,-0.442038,0.009495,-0.451381,-0.427900,11.972041,0.243042,11.662364,12.279075,-0.303799,0.016864,-0.316158,-0.274955,5.198231,9.320604,-10.944286,10.767700
0.550000,0.325000,17.506088,0.268592,17.126111,17.885800,-0.644649,0.019163,-0.673750,-0.620300,-0.305365,0.008229,-0.316250,-0.294948,17.093380,0.262902,16.743114,17.484125,-0.634154,0.017421,-0.660000,-0.611250,12.210150,0.216417,11.917232,12.442888,-0.451683,0.029976,-0.487388,-0.404398,4.994161,8.917461,-10.450150,10.322188
0.550000,0.350000,17.397791,0.265103,17.030276,17.779650,-0.817768,0.030667,-0.865000,-0.782500,-0.272318,0.009166,-0.282500,-0.260272,17.002104,0.259152,16.664316,17.392350,-0.805293,0.029167,-0.850000,-0.771500,12.580487,0.211083,12.321184,12.826850,-0.593902,0.044551,-0.649450,-0.525806,4.677706,8.328025,-9.744612,9.714750
0.550000,0.375000,17.269417,0.269830,16.909483,17.669175,-0.961323,0.033544,-1.011250,-0.923225,-0.233562,0.007553,-0.242082,-0.225010,16.894627,0.267220,16.562611,17.306475,-0.947524,0.032575,-0.996250,-0.910600,13.052049,0.247218,12.742096,13.366337,-0.727202,0.051298,-0.789450,-0.648554,4.259321,7.609348,-8.918612,8.845662
0.550000,0.400000,17.142237,0.272417,16.784783,17.550400,-1.077533,0.037494,-1.132500,-1.036750,-0.189882,0.006704,-0.200534,-0.182109,16.797512,0.270826,16.465566,17.218300,-1.063455,0.037814,-1.120000,-1.023050,13.543175,0.235518,13.229962,13.809950,-0.851882,0.058509,-0.920200,-0.761482,3.754516,6.730815,-7.902450,7.789675
0.550000,0.425000,17.009425,0.274629,16.651746,17.423500,-1.163625,0.042089,-1.225000,-1.117375,-0.146033,0.008412,-0.157854,-0.135597,16.700208,0.273477,16.362638,17.124625,-1.148648,0.041717,-1.210000,-1.103325,14.145260,0.212577,13.853074,14.350963,-0.966987,0.066451,-1.043738,-0.864143,3.092179,5.555186,-6.529119,6.397450
0.550000,0.450000,16.876455,0.276227,16.533569,17.303150,-1.221543,0.045244,-1.287500,-1.172150,-0.101193,0.010178,-0.114914,-0.088500,16.603027,0.275351,16.278619,17.036450,-1.206946,0.044867,-1.272500,-1.158250,14.832877,0.227772,14.561885,15.112925,-1.070427,0.073656,-1.158725,-0.958771,2.264063,3.999067,-4.662035,4.649125
0.550000,0.475000,16.759508,0.285391,16.420262,17.208225,-1.251976,0.042951,-1.312500,-1.203775,-0.056384,0.013206,-0.071416,-0.042500,16.513840,0.284537,16.187425,16.965450,-1.237880,0.042880,-1.298750,-1.190275,15.531140,0.240968,15.212225,15.813613,-1.154049,0.078129,-1.242238,-1.032419,1.218839,2.104435,-2.425903,2.470575
0.550000,0.500000,16.673303,0.284590,16.331127,17.119950,-1.260574,0.041597,-1.317500,-1.214200,-0.014674,0.014243,-0.030460,0.000000,16.412400,0.286510,16.081512,16.866400,-1.244364,0.040474,-1.300000,-1.199550,16.232555,0.248161,15.887559,16.524500,-1.219530,0.082031,-1.310150,-1.090892,0.142954,0.177746,-0.136214,0.345125
0.550000,0.525000,16.608740,0.282751,16.261373,17.049500,-1.251231,0.042948,-1.311250,-1.202925,0.027592,0.014290,0.011685,0.042403,16.301391,0.283609,15.965499,16.749925,-1.230658,0.041871,-1.290000,-1.184100,16.800253,0.262432,16.398190,17.064224,-1.258770,0.084455,-1.347875,-1.124815,-0.905971,1.610777,-1.988031,1.879077
0.550000,0.550000,16.535468,0.283311,16.196894,16.981500,-1.219637,0.045024,-1.285000,-1.170350,0.074389,0.016319,0.055754,0.092500,16.149890,0.287141,15.828524,16.611950,-1.191884,0.041777,-1.252500,-1.146250,17.361897,0.297187,16.896323,17.654770,-1.273155,0.087199,-1.368925,-1.136420,-1.723576,3.024293,-3.599857,3.512789
0.550000,0.575000,16.453330,0.284192,16.123389,16.904350,-1.159553,0.040847,-1.218750,-1.113575,0.121478,0.016753,0.100803,0.138750,15.981663,0.289204,15.672494,16.451800,-1.126594,0.037566,-1.181250,-1.084450,17.931803,0.311687,17.438644,18.202037,-1.255073,0.083049,-1.346375,-1.123922,-2.333186,4.105788,-4.846894,4.776591
0.550000,0.600000,16.380915,0.280115,16.052570,16.824950,-1.071088,0.036391,-1.125000,-1.030400,0.168027,0.019328,0.146014,0.187500,15.827165,0.283264,15.520333,16.287350,-1.035054,0.033443,-1.085000,-0.997700,18.401795,0.283329,17.946149,18.652154,-1.195187,0.074930,-1.278400,-1.076608,-2.813905,4.964663,-5.738724,5.784528
0.550000,0.625000,16.309067,0.274047,15.992594,16.746600,-0.951787,0.030849,-0.997500,-0.915600,0.214960,0.022224,0.188978,0.240000,15.678534,0.276261,15.384799,16.129975,-0.914966,0.028399,-0.957500,-0.881975,18.778184,0.257472,18.370633,19.053443,-1.087977,0.065380,-1.157012,-0.982427,-3.200105,5.641023,-6.553862,6.569436
0.550000,0.650000,16.245084,0.276287,15.927759,16.687050,-0.803986,0.024622,-0.840000,-0.772150,0.258054,0.023138,0.229537,0.285000,15.546267,0.278701,15.252132,16.002550,-0.769133,0.022527,-0.802500,-0.740200,19.090966,0.257776,18.674601,19.366343,-0.940594,0.056527,-1.001650,-0.848967,-3.556736,6.206011,-7.232325,7.190651
0.550000,0.675000,16.182468,0.270486,15.877319,16.616450,-0.631711,0.015216,-0.652500,-0.609525,0.291586,0.022951,0.261589,0.316250,15.424633,0.273347,15.146805,15.874275,-0.600287,0.011777,-0.615000,-0.582075,19.359226,0.246570,18.963839,19.610660,-0.749068,0.040439,-0.784150,-0.680245,-3.779683,6.605455,-7.724646,7.659201
0.550000,0.700000,16.135906,0.269905,15.835856,16.570100,-0.441128,0.011670,-0.455000,-0.424500,0.318412,0.022694,0.287600,0.342500,15.336927,0.272196,15.065027,15.785900,-0.417709,0.009782,-0.427500,-0.403950,19.532532,0.247521,19.138810,19.784803,-0.526698,0.026933,-0.550599,-0.481171,-3.943455,6.887954,-8.067797,7.984809
0.550000,0.725000,16.106333,0.270534,15.799691,16.539275,-0.233904,0.012067,-0.253217,-0.223600,0.336564,0.025062,0.302739,0.366250,15.282793,0.273015,15.004049,15.731350,-0.220476,0.011599,-0.239908,-0.210972,19.629053,0.246598,19.236115,19.886682,-0.283302,0.019729,-0.309918,-0.256654,-4.065347,7.063715,-8.288850,8.166685
0.550000,0.750000,16.092684,0.271510,15.777044,16.523700,-0.015055,0.021619,-0.049316,0.007500,0.340133,0.024315,0.307660,0.367500,15.261761,0.273699,14.974918,15.708650,-0.014535,0.019749,-0.046270,0.005000,19.656386,0.248639,19.263789,19.921189,-0.021096,0.025321,-0.061219,0.003275,-4.089161,7.100595,-8.329184,8.207098
0.550000,0.775000,16.093088,0.275672,15.764073,16.525475,0.199072,0.031319,0.154192,0.236250,0.332621,0.023457,0.302370,0.357500,15.271532,0.277264,14.972947,15.720150,0.188615,0.028562,0.147377,0.222500,19.618084,0.255222,19.220492,19.886271,0.236813,0.037446,0.190712,0.276950,-4.038446,7.031968,-8.206520,8.139597
0.550000,0.800000,16.111664,0.281313,15.764067,16.545500,0.401737,0.037928,0.348258,0.442500,0.317125,0.024361,0.287382,0.345000,15.315548,0.281838,15.000658,15.766400,0.382452,0.035686,0.332193,0.422500,19.504794,0.264102,19.104886,19.784693,0.484439,0.053090,0.430392,0.545450,-3.938840,6.880210,-8.042550,7.976435
0.550000,0.825000,16.151710,0.286679,15.774128,16.579200,0.593647,0.047220,0.530673,0.648750,0.291623,0.024625,0.261388,0.320000,15.398227,0.285495,15.054007,15.844075,0.565756,0.043194,0.507668,0.616250,19.303615,0.263426,18.916078,19.606811,0.707816,0.069913,0.630253,0.791700,-3.757697,6.609430,-7.679487,7.688802
0.550000,0.850000,16.189608,0.302308,15.790771,16.637100,0.767416,0.060167,0.693752,0.845000,0.256452,0.022017,0.229474,0.280000,15.492236,0.302767,15.127163,15.961400,0.733992,0.055279,0.665620,0.805000,19.069556,0.312781,18.612111,19.366399,0.896499,0.085395,0.796297,1.000700,-3.526781,6.201112,-7.219385,7.212910
0.550000,0.875000,16.250510,0.307883,15.824346,16.691100,0.910548,0.066645,0.828404,0.995000,0.214987,0.020467,0.190058,0.236250,15.624839,0.306307,15.230342,16.085400,0.875543,0.062538,0.797581,0.955000,18.719755,0.318062,18.270649,19.041059,1.043020,0.097127,0.926633,1.161262,-3.247263,5.664351,-6.622143,6.562658
0.550000,0.900000,16.314960,0.316772,15.855787,16.749400,1.027555,0.072705,0.938700,1.120000,0.169350,0.020270,0.146615,0.192500,15.769533,0.314080,15.337840,16.222700,0.993022,0.068675,0.907678,1.080000,18.300835,0.312285,17.861342,18.656920,1.146138,0.102799,1.020368,1.268375,-2.850738,4.969174,-5.782775,5.755664
0.550000,0.925000,16.371093,0.324918,15.895388,16.809150,1.116691,0.082637,1.019205,1.226250,0.120639,0.019343,0.101145,0.142500,15.907298,0.323475,15.457698,16.366150,1.085597,0.079015,0.990828,1.190000,17.871358,0.351576,17.385973,18.221013,1.211686,0.116792,1.069467,1.359125,-2.303144,4.100102,-4.703017,4.798354
0.550000,0.950000,16.441447,0.327398,15.949779,16.868400,1.172875,0.084292,1.073726,1.282500,0.073185,0.016588,0.055972,0.090000,16.061354,0.324850,15.592703,16.506350,1.147120,0.081406,1.049859,1.252500,17.328673,0.341861,16.882931,17.679175,1.229831,0.116150,1.083750,1.372275,-1.693237,3.035067,-3.582213,3.561476
0.550000,0.975000,16.514796,0.336830,15.998560,16.941175,1.203224,0.085769,1.101507,1.312500,0.028390,0.015246,0.012724,0.043750,16.208133,0.334637,15.710130,16.651500,1.183266,0.083188,1.083114,1.288750,16.710592,0.310183,16.290618,17.038809,1.212674,0.113441,1.063218,1.345500,-0.930863,1.617529,-1.982920,1.866687
0.550000,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.575000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.575000,0.025000,16.709991,0.341469,16.174987,17.123825,1.116277,0.078536,1.024044,1.216250,-0.052465,0.012591,-0.069445,-0.040000,16.475277,0.335654,15.961899,16.901025,1.103650,0.076504,1.012007,1.200000,15.040771,0.298289,14.670775,15.364994,1.022139,0.088945,0.880212,1.116462,1.112076,2.093200,-2.506934,2.449150
0.575000,0.050000,16.857543,0.336078,16.335082,17.270575,1.087934,0.077930,0.996381,1.188750,-0.093296,0.010951,-0.108759,-0.080269,16.610589,0.332363,16.105468,17.034350,1.076671,0.076241,0.986007,1.175000,14.152337,0.284997,13.864233,14.495137,0.906576,0.092149,0.794066,1.021662,2.135729,3.879313,-4.578443,4.507739
0.575000,0.075000,17.038145,0.328740,16.525202,17.440775,1.035384,0.078519,0.940931,1.138750,-0.132728,0.009881,-0.146154,-0.119350,16.767676,0.327151,16.267378,17.182125,1.026505,0.078225,0.932726,1.131250,13.189440,0.276516,12.884484,13.525300,0.798175,0.085664,0.694975,0.908587,2.974173,5.344185,-6.275301,6.277988
0.575000,0.100000,17.235862,0.320164,16.731306,17.620875,0.954022,0.074298,0.860556,1.050000,-0.169058,0.009900,-0.182128,-0.156942,16.947168,0.318196,16.452463,17.340800,0.946502,0.073790,0.854409,1.043750,12.249533,0.219098,11.998022,12.473466,0.680210,0.075731,0.589635,0.778225,3.629510,6.469929,-7.573957,7.511325
0.575000,0.125000,17.417055,0.306796,16.939051,17.794575,0.842692,0.070238,0.751235,0.931250,-0.204514,0.007989,-0.216103,-0.193585,17.110107,0.302421,16.649330,17.497200,0.836456,0.069151,0.746961,0.925000,11.514241,0.241697,11.270018,11.816162,0.557095,0.065226,0.482956,0.641062,4.128703,7.357639,-8.610405,8.642212
0.575000,0.150000,17.594737,0.296878,17.134137,17.963250,0.707701,0.066696,0.618451,0.791250,-0.235112,0.007799,-0.244238,-0.223752,17.277352,0.290955,16.839663,17.656950,0.702400,0.064759,0.615766,0.783750,10.852533,0.256976,10.605395,11.213287,0.436821,0.054975,0.378063,0.507162,4.526509,8.051466,-9.416545,9.409025
0.575000,0.175000,17.748150,0.289799,17.299704,18.110100,0.546131,0.057935,0.464311,0.613750,-0.259047,0.008947,-0.268750,-0.248216,17.428488,0.282560,17.004696,17.799675,0.541317,0.054862,0.463110,0.603750,10.300676,0.241376,10.061288,10.638612,0.316805,0.043114,0.273836,0.368512,4.796418,8.550937,-10.012119,9.960925
0.575000,0.200000,17.871353,0.285526,17.428428,18.226175,0.366579,0.048456,0.294840,0.420000,-0.276000,0.010354,-0.288750,-0.265687,17.552049,0.277016,17.134939,17.914650,0.363762,0.046187,0.294888,0.413750,9.870739,0.204140,9.650641,10.122975,0.203916,0.032639,0.166632,0.243325,5.017001,8.882346,-10.365480,10.386712
0.575000,0.225000,17.940753,0.279995,17.511957,18.297250,0.171841,0.035735,0.115401,0.203964,-0.285616,0.011890,-0.301250,-0.272383,17.620617,0.271351,17.220810,17.986050,0.171603,0.034843,0.116611,0.202049,9.647785,0.227051,9.415859,9.965975,0.090052,0.019460,0.063213,0.114247,5.126756,9.048435,-10.543479,10.589275
0.575000,0.250000,17.972470,0.276964,17.548619,18.325575,-0.020047,0.030777,-0.067970,0.015000,-0.286950,0.012033,-0.301250,-0.271072,17.652556,0.267710,17.259242,18.014875,-0.019233,0.029963,-0.065826,0.015000,9.555107,0.208824,9.335961,9.835887,-0.007909,0.019627,-0.035740,0.019162,5.142756,9.109142,-10.632330,10.651837
0.575000,0.275000,17.955514,0.275348,17.537627,18.311475,-0.223644,0.016905,-0.252044,-0.207631,-0.281515,0.013454,-0.296250,-0.261752,17.636339,0.266262,17.248991,18.001325,-0.220620,0.016836,-0.249175,-0.205530,9.632876,0.201790,9.411842,9.897075,-0.120414,0.010287,-0.137014,-0.109357,5.077302,9.065140,-10.620327,10.608900
0.575000,0.300000,17.891864,0.274659,17.481000,18.254850,-0.416606,0.014064,-0.432500,-0.399925,-0.270298,0.010768,-0.280449,-0.254473,17.573514,0.266151,17.192436,17.945050,-0.412389,0.013210,-0.426250,-0.396700,9.873457,0.193132,9.651534,10.113175,-0.234672,0.021460,-0.263650,-0.203538,4.946036,8.870649,-10.416302,10.287625
0.575000,0.325000,17.784094,0.273510,17.385614,18.158450,-0.591776,0.013932,-0.611250,-0.571925,-0.254261,0.011436,-0.268750,-0.239462,17.467614,0.266972,17.097744,17.851950,-0.586506,0.013360,-0.605000,-0.567325,10.292697,0.221454,10.041202,10.593862,-0.344154,0.022880,-0.368287,-0.306646,4.782925,8.514417,-9.961727,9.957362
0.575000,0.350000,17.640862,0.271456,17.254835,18.022375,-0.751209,0.024482,-0.788750,-0.721600,-0.230515,0.010590,-0.242500,-0.217168,17.327278,0.265777,16.969180,17.718025,-0.744772,0.024405,-0.782500,-0.715550,10.866141,0.221945,10.622356,11.170225,-0.463849,0.035202,-0.507912,-0.410200,4.519365,8.002908,-9.338524,9.418125
0.575000,0.375000,17.475633,0.274540,17.101131,17.874975,-0.885934,0.028087,-0.927500,-0.853350,-0.202809,0.009612,-0.215000,-0.191816,17.169094,0.272277,16.821326,17.581425,-0.877250,0.027115,-0.917500,-0.845750,11.563852,0.271216,11.259305,11.961787,-0.586471,0.043497,-0.640675,-0.520896,4.166331,7.369872,-8.596127,8.657412
0.575000,0.400000,17.304684,0.275420,16.932891,17.709400,-0.995367,0.034001,-1.046250,-0.958800,-0.165774,0.007034,-0.176911,-0.157465,17.013623,0.273248,16.665092,17.429875,-0.985584,0.033589,-1.036250,-0.949800,12.318287,0.212494,12.039087,12.564725,-0.708417,0.051341,-0.770675,-0.630253,3.639043,6.545775,-7.696481,7.609975
0.575000,0.425000,17.134111,0.275765,16.763584,17.541525,-1.076844,0.038343,-1.133750,-1.034925,-0.128214,0.009118,-0.141492,-0.118432,16.866696,0.273555,16.513838,17.281900,-1.066375,0.038447,-1.123750,-1.024850,13.171206,0.166733,12.944741,13.360031,-0.829496,0.059701,-0.901612,-0.738718,2.978782,5.404321,-6.380941,6.203600
