# x_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
8.599999999999999867e-01,1.812921472358481978e+01,1.945455588379874357e+01,1.846708321753038362e+01,4.119584209359979932e-01,1.524705286293047735e+01,1.861808212052723732e+01,1.780657347308128280e+01,9.464642561977948398e-01
8.699999999999999956e-01,1.800799885652587307e+01,1.930114841437865181e+01,1.835271038277425504e+01,3.975389012798965505e-01,1.514767885588476304e+01,1.851093437292769295e+01,1.770471098590243386e+01,9.400332006792697648e-01
8.800000000000000044e-01,1.787294767224819125e+01,1.914235278352225933e+01,1.822873727833068358e+01,3.848169615573681090e-01,1.503095684147469235e+01,1.840388251430183786e+01,1.759465377724390578e+01,9.370476424098047596e-01
8.900000000000000133e-01,1.773467301101726790e+01,1.897999775496588626e+01,1.810254411197143654e+01,3.719017137272631057e-01,1.491031243784488503e+01,1.828558420191329503e+01,1.747970213708341802e+01,9.332852189732518955e-01
9.000000000000000222e-01,1.759495237505927889e+01,1.880698072305577995e+01,1.797061681213147821e+01,3.567492726060556563e-01,1.478651046241157907e+01,1.816738306608931808e+01,1.736063291462049207e+01,9.290782999086109051e-01
9.100000000000000311e-01,1.745082870145546039e+01,1.863395001468805745e+01,1.783448510877604321e+01,3.438439478953103645e-01,1.465355086186246147e+01,1.804378314710473674e+01,1.723726687180072048e+01,9.265135945709760401e-01
9.200000000000000400e-01,1.730657403088522273e+01,1.845541821666119731e+01,1.769753139389175445e+01,3.294624803516232880e-01,1.452073859153031599e+01,1.791998392158809850e+01,1.711384396262260665e+01,9.240545048220717428e-01
9.300000000000000488e-01,1.716463623050698573e+01,1.827504553483006688e+01,1.756047738675294312e+01,3.144842421760406515e-01,1.438665448770680122e+01,1.779598466367570708e+01,1.698955521404325353e+01,9.215538931080229368e-01
9.400000000000000577e-01,1.702372819959461481e+01,1.809422840546245936e+01,1.742396769795136890e+01,2.995064599988394582e-01,1.425187408956082180e+01,1.767223523391706763e+01,1.686575180942471519e+01,9.195751306573333173e-01
9.500000000000000666e-01,1.688423492299419593e+01,1.791209903827839511e+01,1.728971622712021272e+01,2.840408254865882109e-01,1.411846205757156980e+01,1.755218561603528471e+01,1.674513027643807561e+01,9.186250688545880561e-01
9.599999999999999645e-01,1.675294708232205210e+01,1.772998380778527405e+01,1.715977219500755879e+01,2.668648547254426351e-01,1.399083050130553119e+01,1.743248713717076370e+01,1.662790086921739174e+01,9.168014489159096447e-01
9.699999999999999734e-01,1.662169153976871883e+01,1.754955822203141835e+01,1.703215056914536518e+01,2.508242903453663519e-01,1.386279021965698277e+01,1.731923957833033967e+01,1.651631886291976414e+01,9.179408954021167633e-01
9.799999999999999822e-01,1.649765278058324824e+01,1.736968772666195093e+01,1.690773044674214276e+01,2.341424743960151544e-01,nan,nan,nan,nan
9.899999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan
