x,y,z mean,z stdev,z min,z max,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max
5.000000,-20.000000,5.939023,1.857445,3.463629,8.682461,151.653803,50.991620,100.221659,203.346152,-0.798548,0.299353,-1.295741,-0.510000,-0.040127,0.021602,-0.070973,-0.018400
5.000000,-17.500000,6.704945,1.943411,4.567057,9.822722,151.926362,51.106461,100.527843,203.945504,-0.629179,0.271761,-1.088739,-0.385000,-0.086421,0.026407,-0.116624,-0.047800
5.000000,-15.000000,7.003948,1.941829,4.753833,10.011960,151.914491,51.121928,100.459122,203.782043,-0.262126,0.172070,-0.480000,-0.020000,-0.139630,0.044026,-0.200977,-0.077200
5.000000,-12.500000,7.209661,2.008620,4.823836,10.079809,150.949860,50.859342,99.882421,202.605970,-0.058844,0.412381,-0.740000,0.353847,-0.238809,0.064846,-0.310415,-0.150600
5.000000,-10.000000,7.160778,2.122568,4.397278,9.625836,149.471977,50.426260,98.615467,200.067143,0.123464,0.734087,-1.000000,1.000417,-0.344835,0.099040,-0.447700,-0.224000
5.000000,-7.500000,7.806480,2.608051,4.482703,10.900000,147.125251,49.712681,96.715958,197.350700,0.227089,0.946395,-1.105000,1.444788,-0.485064,0.148447,-0.672400,-0.330400
5.000000,-5.000000,7.424219,3.740438,2.592172,13.030000,144.654381,48.960575,94.662592,194.974200,0.077391,0.907124,-1.210000,1.206267,-0.605993,0.200355,-0.897100,-0.404028
5.000000,-2.500000,7.795921,4.377051,2.395874,14.590000,142.914779,48.436839,92.981738,193.698800,0.233362,0.657598,-0.605000,1.128153,-0.687068,0.229524,-1.019000,-0.454412
5.000000,0.000000,7.955774,5.174583,1.801907,16.150000,141.961385,48.138929,92.366738,192.423400,0.116645,0.129982,0.000000,0.314397,-0.740683,0.262276,-1.140900,-0.467587
5.000000,2.500000,7.795881,4.377054,2.395874,14.590000,142.914570,48.436655,92.981709,193.698800,-0.233350,0.657582,-1.128105,0.605000,-0.687071,0.229525,-1.019000,-0.454412
5.000000,5.000000,7.424228,3.740439,2.592172,13.030000,144.654337,48.960545,94.662567,194.974200,-0.077341,0.907061,-1.206067,1.210000,-0.605991,0.200354,-0.897100,-0.404028
5.000000,7.500000,7.806530,2.608088,4.482703,10.900000,147.125282,49.712724,96.715933,197.350700,-0.227073,0.946374,-1.444725,1.105000,-0.485055,0.148441,-0.672400,-0.330400
5.000000,10.000000,7.160762,2.122549,4.397278,9.625771,149.471999,50.426289,98.615451,200.067244,-0.123485,0.734112,-1.000501,1.000000,-0.344835,0.099039,-0.447700,-0.224000
5.000000,12.500000,7.543951,2.088175,5.472601,10.768203,150.971180,50.868434,99.907308,202.666361,0.121879,0.362655,-0.183926,0.740000,-0.242591,0.067264,-0.321025,-0.150600
5.000000,15.000000,7.003937,1.941813,4.753833,10.011917,151.914486,51.121927,100.459113,203.782030,0.262206,0.172113,0.020000,0.480000,-0.139628,0.044024,-0.200970,-0.077200
5.000000,17.500000,6.544759,1.904953,4.253047,9.495990,151.901733,51.097807,100.495410,203.879421,0.570343,0.211603,0.385000,0.929920,-0.085592,0.025579,-0.114268,-0.047800
5.000000,20.000000,6.040255,1.869313,3.663470,8.887549,151.670901,50.997419,100.244478,203.391725,0.842432,0.341836,0.510000,1.414097,-0.040258,0.021692,-0.071101,-0.018400
5.000000,22.500000,5.135604,1.846980,2.657872,7.849545,151.134400,50.822413,99.846544,202.596007,0.918103,0.373402,0.535000,1.531801,-0.017837,0.018057,-0.048735,-0.003015
5.000000,25.000000,4.202227,1.833579,1.592810,6.756097,150.598172,50.646273,99.451558,201.798431,0.917833,0.339863,0.560000,1.444090,-0.001203,0.022564,-0.034430,0.029020
5.000000,27.500000,3.451351,1.825696,0.711299,5.844104,150.184888,50.525104,99.127117,201.136184,0.831239,0.314452,0.515000,1.334177,0.009263,0.027370,-0.025136,0.051439
5.000000,30.000000,2.760662,1.820021,-0.045996,5.048645,149.822293,50.420639,98.871060,200.608312,0.732406,0.278671,0.470000,1.189077,0.017182,0.031199,-0.019169,0.066996
5.000000,32.500000,2.170663,1.822709,-0.713982,4.341634,149.551702,50.328829,98.678665,200.204293,0.648965,0.236442,0.410000,0.999477,0.021564,0.033931,-0.015913,0.076721
5.000000,35.000000,1.641471,1.817753,-1.261182,3.757065,149.323393,50.252547,98.539881,199.915790,0.565789,0.210020,0.350000,0.808676,0.024605,0.035655,-0.014310,0.082729
5.000000,37.500000,1.190682,1.802897,-1.688037,3.290764,149.178353,50.203014,98.438901,199.701962,0.450892,0.164264,0.285070,0.638500,0.026016,0.036860,-0.013448,0.086411
5.000000,40.000000,0.790353,1.780721,-2.015515,2.926926,149.056499,50.162089,98.367131,199.551665,0.342747,0.121420,0.215067,0.485923,0.026884,0.037521,-0.013090,0.088424
5.000000,42.500000,0.597134,1.782359,-2.256041,2.659577,148.990293,50.144505,98.319673,199.444199,0.243996,0.080505,0.152658,0.348324,0.025690,0.038362,-0.013101,0.089410
5.000000,45.000000,0.442593,1.779545,-2.419952,2.470325,148.938084,50.132758,98.288577,199.376361,0.150373,0.046365,0.097627,0.223867,0.024282,0.038941,-0.013170,0.089598
5.000000,47.500000,0.325627,1.771122,-2.515095,2.362604,148.900497,50.113761,98.271499,199.338238,0.102393,0.040530,0.047564,0.160000,0.024352,0.039155,-0.013265,0.089974
5.000000,50.000000,0.242830,1.759204,-2.546741,2.328061,148.872239,50.098362,98.265923,199.325934,0.053852,0.070394,-0.004600,0.170000,0.024346,0.039216,-0.013300,0.089982
7.500000,-50.000000,0.208373,1.222934,-1.879043,1.242537,148.870140,49.997599,98.406839,199.016523,-0.038527,0.042218,-0.105000,-0.000024,0.044676,0.074631,-0.017575,0.172181
7.500000,-47.500000,0.253472,1.229773,-1.847005,1.280893,148.890119,50.004347,98.413091,199.034735,-0.107042,0.054696,-0.195000,-0.047919,0.042856,0.075366,-0.017593,0.172018
7.500000,-45.000000,0.371187,1.240218,-1.750996,1.390744,148.929874,50.023940,98.433370,199.078328,-0.155424,0.048756,-0.219019,-0.097676,0.042866,0.075398,-0.017649,0.172113
7.500000,-42.500000,0.573995,1.260193,-1.587792,1.578770,148.980958,50.029845,98.468980,199.157203,-0.221720,0.076041,-0.336155,-0.150727,0.043822,0.074611,-0.017841,0.171430
7.500000,-40.000000,0.767497,1.247397,-1.352864,1.852852,149.052628,50.048933,98.524268,199.278696,-0.315609,0.112249,-0.460160,-0.205000,0.044947,0.073760,-0.018314,0.170653
7.500000,-37.500000,1.164201,1.285252,-1.036601,2.213403,149.180540,50.092933,98.602037,199.447224,-0.417760,0.151764,-0.596399,-0.265000,0.043944,0.073144,-0.019114,0.168539
7.500000,-35.000000,1.494981,1.262583,-0.636560,2.661485,149.350968,50.161497,98.710525,199.679848,-0.473736,0.175465,-0.735646,-0.295000,0.042005,0.071963,-0.020654,0.164476
7.500000,-32.500000,1.892848,1.246644,-0.162636,3.189029,149.547698,50.212513,98.856892,199.989849,-0.529081,0.214336,-0.858724,-0.295000,0.038902,0.069919,-0.023442,0.157548
7.500000,-30.000000,2.431749,1.253539,0.396564,3.800433,149.817426,50.303892,99.048366,200.391339,-0.580164,0.232136,-0.962008,-0.355000,0.033944,0.066703,-0.027767,0.146594
7.500000,-27.500000,2.896947,1.235112,1.013947,4.463841,150.132769,50.402234,99.292157,200.897720,-0.533433,0.282033,-1.008555,-0.285000,0.026096,0.062171,-0.034471,0.130206
7.500000,-25.000000,3.561757,1.249991,1.720512,5.206515,150.534670,50.519911,99.600640,201.530389,-0.574218,0.251514,-0.995338,-0.330000,0.015133,0.055766,-0.044523,0.106556
7.500000,-22.500000,4.269454,1.268404,2.334141,5.848677,151.029476,50.682374,99.939710,202.218194,-0.466904,0.191517,-0.793835,-0.305000,-0.001894,0.047907,-0.059487,0.073612
7.500000,-20.000000,4.433286,1.281771,2.780339,6.312805,151.399414,50.808492,100.257836,202.853222,-0.139981,0.160461,-0.363452,0.080000,-0.022735,0.038949,-0.080789,0.028950
7.500000,-17.500000,4.559603,1.314419,2.629994,6.148417,151.541019,50.877654,100.391290,203.101485,0.251673,0.214018,-0.075000,0.445000,-0.064306,0.031077,-0.107553,-0.025173
7.500000,-15.000000,4.041665,1.321312,2.472407,5.974252,151.377082,50.827138,100.293012,202.875164,0.842374,0.417214,0.280000,1.305798,-0.114907,0.028390,-0.148257,-0.074000
7.500000,-12.500000,2.451357,1.453520,1.105000,4.776685,150.364189,50.530305,99.622470,201.495637,1.454744,0.726108,0.460000,2.388894,-0.202309,0.051677,-0.283050,-0.139000
7.500000,-10.000000,1.647264,1.527903,-0.537598,3.355000,148.843541,50.079444,98.308257,199.010800,1.741635,1.106099,0.200000,3.316497,-0.296439,0.087077,-0.440200,-0.212400
7.500000,-7.500000,-1.081665,1.864238,-3.607934,1.535000,146.724204,49.383909,96.514664,197.000100,1.701356,1.311116,-0.050000,3.637944,-0.405985,0.154727,-0.670750,-0.284230
7.500000,-5.000000,-1.562416,3.385285,-5.686959,3.665000,144.258234,48.636261,94.469856,194.623600,1.523272,1.235239,-0.155000,3.322891,-0.525395,0.217442,-0.895450,-0.337269
7.500000,-2.500000,-3.273246,4.114224,-8.077689,3.035000,142.752386,48.142656,92.979093,193.568450,0.454823,0.896717,-0.605000,1.723648,-0.580920,0.255853,-1.015800,-0.355657
7.500000,0.000000,-3.128007,4.996859,-8.699619,4.595000,141.800117,47.844970,92.365611,192.293050,0.067572,0.074851,0.000000,0.180678,-0.634305,0.297077,-1.137700,-0.368552
7.500000,2.500000,-3.273233,4.114217,-8.077689,3.035000,142.752315,48.142605,92.979062,193.568450,-0.454802,0.896686,-1.723561,0.605000,-0.580920,0.255853,-1.015800,-0.355657
7.500000,5.000000,-1.562497,3.385314,-5.686959,3.665000,144.258159,48.636205,94.469823,194.623600,-1.523206,1.235141,-3.322623,0.155000,-0.525399,0.217441,-0.895450,-0.337269
7.500000,7.500000,0.649530,3.291242,-3.607934,5.485000,146.552696,49.369870,96.514643,196.634300,-1.800072,1.254398,-3.637810,-0.095000,-0.404971,0.151969,-0.664900,-0.284230
7.500000,10.000000,1.647347,1.527965,-0.537600,3.355000,148.843613,50.079530,98.308228,199.010800,-1.741680,1.106165,-3.316681,-0.200000,-0.296431,0.087078,-0.440200,-0.212400
7.500000,12.500000,2.208603,1.357981,0.881250,4.273161,150.344470,50.521943,99.599479,201.439749,-1.484707,0.747921,-2.468982,-0.460000,-0.196811,0.052980,-0.283050,-0.139000
7.500000,15.000000,4.041505,1.321079,2.472407,5.973614,151.377000,50.827063,100.292997,202.874854,-0.842272,0.417098,-1.305382,-0.280000,-0.114918,0.028386,-0.148259,-0.074000
7.500000,17.500000,4.693896,1.308312,2.891934,6.423651,151.575593,50.889787,100.436700,203.194374,-0.214753,0.198743,-0.445000,0.075000,-0.066112,0.030510,-0.110041,-0.029905
7.500000,20.000000,4.433415,1.281960,2.780339,6.313322,151.399381,50.808464,100.257824,202.853100,0.139876,0.160312,-0.080000,0.363023,-0.022721,0.038966,-0.080787,0.029005
7.500000,22.500000,4.210048,1.277557,2.216113,5.729078,151.012004,50.676397,99.916585,202.171431,0.443906,0.168989,0.305000,0.732417,-0.001590,0.048133,-0.059122,0.074463
7.500000,25.000000,3.561556,1.249727,1.720512,5.205711,150.534576,50.519818,99.600637,201.530016,0.574310,0.251674,0.330000,0.995718,0.015123,0.055752,-0.044528,0.106519
7.500000,27.500000,2.896660,1.234748,1.013947,4.462693,150.132622,50.402086,99.292157,200.897129,0.533472,0.282099,0.285000,1.008711,0.026096,0.062170,-0.034469,0.130203
7.500000,30.000000,2.444181,1.249983,0.421881,3.824844,149.818706,50.304178,99.050352,200.394471,0.586745,0.238042,0.355000,0.979454,0.034006,0.066701,-0.027605,0.146679
7.500000,32.500000,1.893077,1.246882,-0.162636,3.189944,149.547550,50.212361,98.856899,199.989251,0.529026,0.214253,0.295000,0.858507,0.038910,0.069936,-0.023445,0.157586
7.500000,35.000000,1.494960,1.262563,-0.636560,2.661400,149.350116,50.160641,98.710527,199.676437,0.473787,0.175536,0.295000,0.735841,0.041986,0.071936,-0.020664,0.164407
7.500000,37.500000,1.053456,1.244287,-1.039653,2.208479,149.200102,50.109575,98.602738,199.449519,0.369109,0.140154,0.235000,0.593318,0.043644,0.073227,-0.019182,0.168457
7.500000,40.000000,0.767811,1.246918,-1.351694,1.852936,149.051462,50.048056,98.523684,199.274613,0.316299,0.112752,0.205000,0.462231,0.044957,0.073746,-0.018267,0.170645
7.500000,42.500000,0.526150,1.242454,-1.588141,1.582739,148.986649,50.037768,98.469407,199.159490,0.246232,0.086316,0.150418,0.334510,0.044173,0.074675,-0.017870,0.171811
7.500000,45.000000,0.371001,1.240067,-1.750999,1.390002,148.929547,50.023677,98.433240,199.077147,0.154999,0.048177,0.097720,0.217275,0.042778,0.075250,-0.017654,0.171766
7.500000,47.500000,0.252574,1.229019,-1.846997,1.277293,148.889881,50.004069,98.413168,199.033705,0.108359,0.054698,0.047927,0.195000,0.042892,0.075420,-0.017582,0.172150
7.500000,50.000000,0.208373,1.222934,-1.879043,1.242537,148.870644,49.998308,98.406433,199.018944,0.036478,0.044000,-0.004063,0.105000,0.044676,0.074631,-0.017575,0.172181
10.000000,-50.000000,-0.012131,0.908036,-1.165406,0.940000,148.803636,49.825965,98.561861,198.821700,-0.020648,0.019374,-0.040000,0.000027,0.055776,0.093590,-0.020447,0.216050
10.000000,-47.500000,0.032672,0.920069,-1.134209,1.030000,148.824325,49.832973,98.569057,198.856900,-0.087606,0.030706,-0.130000,-0.046524,0.053949,0.094357,-0.020514,0.215909
10.000000,-45.000000,0.109826,0.901767,-1.041541,1.120000,148.855871,49.843191,98.591427,198.892100,-0.156249,0.055107,-0.220000,-0.093689,0.052152,0.095312,-0.020757,0.216066
10.000000,-42.500000,0.308879,0.931513,-0.885901,1.315000,148.909590,49.849785,98.630750,198.927050,-0.218058,0.075028,-0.305106,-0.142128,0.053081,0.094609,-0.021208,0.215530
10.000000,-40.000000,0.543220,0.928622,-0.665216,1.510000,148.978608,49.862026,98.689255,198.962000,-0.280869,0.098487,-0.411866,-0.180000,0.053872,0.093905,-0.022002,0.214790
10.000000,-37.500000,0.818614,0.898510,-0.374263,1.800000,149.128286,49.923347,98.770968,199.207450,-0.326293,0.121676,-0.522845,-0.210000,0.052500,0.093526,-0.023294,0.212742
10.000000,-35.000000,1.122076,0.844604,-0.028616,2.090000,149.298966,49.991648,98.880533,199.452900,-0.365482,0.147667,-0.616484,-0.240000,0.050412,0.092500,-0.025488,0.208737
10.000000,-32.500000,1.485879,0.792395,0.377095,2.435000,149.492355,50.041299,99.022567,199.638150,-0.402571,0.171710,-0.690417,-0.240000,0.047226,0.090579,-0.028758,0.201962
10.000000,-30.000000,1.867994,0.728818,0.819653,2.780000,149.713543,50.100382,99.201224,199.823400,-0.422679,0.179548,-0.717683,-0.240000,0.042669,0.087364,-0.033619,0.191294
10.000000,-27.500000,2.246141,0.660976,1.262591,3.075000,150.007696,50.191158,99.417349,200.252035,-0.337659,0.194182,-0.662539,-0.170000,0.034899,0.083076,-0.040620,0.175515
10.000000,-25.000000,2.625277,0.596220,1.712646,3.370000,150.336540,50.293185,99.680395,200.793166,-0.215276,0.184063,-0.504480,-0.020000,0.024641,0.076669,-0.050640,0.152802
10.000000,-22.500000,2.692473,0.507044,1.963804,3.360000,150.665846,50.406730,99.941413,201.322770,0.093199,0.221476,-0.126606,0.445000,0.009459,0.069170,-0.064241,0.123076
10.000000,-20.000000,2.605092,0.539226,1.916284,3.350000,150.953200,50.504384,100.150296,201.736705,0.498097,0.257061,0.240768,0.910000,-0.008820,0.060111,-0.082149,0.085268
10.000000,-17.500000,1.894283,0.512419,1.380939,2.530000,150.901663,50.493252,100.198805,201.813199,1.113016,0.433448,0.685000,1.640000,-0.046605,0.054010,-0.104734,0.039214
10.000000,-15.000000,0.709665,0.645167,-0.072269,1.710000,150.578715,50.387598,99.892098,201.159263,1.827124,0.686670,1.040000,2.635527,-0.083486,0.051858,-0.132600,-0.003952
10.000000,-12.500000,-1.261488,0.670379,-1.929439,-0.175000,149.535022,50.078234,99.185624,199.692463,2.485340,1.017282,1.220000,3.841176,-0.162091,0.077353,-0.282650,-0.068778
10.000000,-10.000000,-3.792040,1.065063,-4.863891,-2.060000,148.043611,49.621909,97.884283,198.294400,3.048562,1.293584,1.400000,4.788468,-0.235785,0.117891,-0.432700,-0.119584
10.000000,-7.500000,-6.866191,1.904137,-8.600709,-3.880000,146.022454,48.957576,96.229641,196.283700,2.955876,1.390104,1.150000,4.969425,-0.327251,0.203030,-0.663250,-0.137260
10.000000,-5.000000,-9.787252,2.628609,-12.157385,-5.700000,143.895824,48.270831,94.428759,194.273000,2.504666,1.202402,0.900000,4.186504,-0.421442,0.287744,-0.893800,-0.161731
10.000000,-2.500000,-11.547418,3.470267,-14.863894,-6.330000,142.400666,47.784044,92.953659,193.217850,1.403271,0.732734,0.450000,2.499106,-0.475333,0.328357,-1.014150,-0.185948
10.000000,0.000000,-12.532842,3.618085,-15.954290,-6.960000,141.642282,47.510213,92.456999,192.162700,-0.022219,0.024679,-0.059628,0.000000,-0.518584,0.377862,-1.134500,-0.183609
10.000000,2.500000,-11.547372,3.470223,-14.863711,-6.330000,142.400662,47.784056,92.953626,193.217850,-1.403290,0.732762,-2.499182,-0.450000,-0.475330,0.328360,-1.014150,-0.185935
10.000000,5.000000,-9.787302,2.628655,-12.157586,-5.700000,143.895852,48.270870,94.428736,194.273000,-2.504647,1.202376,-4.186429,-0.900000,-0.421443,0.287743,-0.893800,-0.161738
10.000000,7.500000,-6.759092,1.812041,-8.392459,-3.880000,145.963978,48.941030,96.148624,196.283700,-2.981930,1.412071,-5.039113,-1.150000,-0.334894,0.196805,-0.663250,-0.157334
10.000000,10.000000,-3.921819,1.170205,-5.115857,-2.060000,148.070112,49.629310,97.921857,198.294400,-3.034288,1.283492,-4.750308,-1.400000,-0.228559,0.123654,-0.432700,-0.100605
10.000000,12.500000,-1.261390,0.670378,-1.929439,-0.175000,149.535050,50.078277,99.185595,199.692604,-2.485425,1.017398,-3.841522,-1.220000,-0.162085,0.077360,-0.282650,-0.068755
10.000000,15.000000,0.709583,0.645166,-0.072269,1.710000,150.578646,50.387536,99.892083,201.159001,-1.827146,0.686696,-2.635614,-1.040000,-0.083490,0.051851,-0.132600,-0.003969
10.000000,17.500000,1.799884,0.531718,1.196936,2.530000,150.866885,50.481433,100.152623,201.720267,-1.126862,0.436034,-1.640000,-0.685000,-0.044439,0.055496,-0.101753,0.044895
10.000000,20.000000,2.533125,0.572464,1.775238,3.350000,150.923560,50.494388,100.110924,201.657515,-0.513520,0.252886,-0.910000,-0.261689,-0.007646,0.060861,-0.080573,0.088389
10.000000,22.500000,2.692676,0.507120,1.963804,3.360000,150.665855,50.406745,99.941402,201.322819,-0.093276,0.221399,-0.445000,0.126287,0.009473,0.069193,-0.064241,0.123132
10.000000,25.000000,2.625239,0.596221,1.712646,3.370000,150.336498,50.293141,99.680397,200.792994,0.215217,0.183970,0.020000,0.504245,0.024634,0.076656,-0.050635,0.152773
10.000000,27.500000,2.268593,0.642256,1.307567,3.075000,150.014769,50.193561,99.426662,200.271013,0.346305,0.203395,0.170000,0.685575,0.034788,0.082915,-0.040661,0.175113
10.000000,30.000000,1.882155,0.716532,0.847424,2.780000,149.717233,50.101825,99.205699,199.823400,0.428715,0.185231,0.240000,0.733855,0.042648,0.087298,-0.033570,0.191163
10.000000,32.500000,1.486044,0.792322,0.377095,2.435000,149.492530,50.041478,99.022557,199.638150,0.402502,0.171585,0.240000,0.690124,0.047246,0.090611,-0.028755,0.202038
10.000000,35.000000,1.126883,0.840208,-0.019690,2.090000,149.299915,49.992364,98.880994,199.452900,0.367771,0.149827,0.240000,0.622541,0.050429,0.092481,-0.025411,0.208729
10.000000,37.500000,0.815612,0.901139,-0.378856,1.800000,149.127838,49.922857,98.771056,199.207450,0.324890,0.120447,0.210000,0.519026,0.052455,0.093489,-0.023355,0.212626
10.000000,40.000000,0.543009,0.928761,-0.665240,1.510000,148.978716,49.862098,98.689325,198.962000,0.281147,0.098839,0.180000,0.412945,0.053862,0.093891,-0.022009,0.214755
10.000000,42.500000,0.309962,0.930654,-0.884985,1.315000,148.909070,49.849393,98.630500,198.927050,0.218318,0.075082,0.142585,0.305687,0.053171,0.094746,-0.021178,0.215864
10.000000,45.000000,0.110019,0.901639,-1.041544,1.120000,148.856231,49.843474,98.591578,198.892100,0.155897,0.054845,0.093641,0.220000,0.052085,0.095194,-0.020753,0.215793
10.000000,47.500000,0.031860,0.920635,-1.134287,1.030000,148.823843,49.832549,98.568945,198.856900,0.088393,0.031058,0.046450,0.130000,0.053983,0.094426,-0.020530,0.216063
10.000000,50.000000,-0.012131,0.908036,-1.165406,0.940000,148.804779,49.827203,98.561662,198.821700,0.019345,0.020677,-0.002648,0.040000,0.055776,0.093590,-0.020447,0.216050
12.500000,-50.000000,-0.324998,1.495141,-2.724594,1.060000,148.689959,49.609346,98.724543,198.826700,-0.015486,0.014954,-0.035000,-0.000009,0.054492,0.093601,-0.021904,0.214721
12.500000,-47.500000,-0.272687,1.510856,-2.689493,1.130000,148.705912,49.609112,98.731971,198.836650,-0.075560,0.025773,-0.110000,-0.043201,0.054884,0.093366,-0.022016,0.214603
12.500000,-45.000000,-0.199069,1.494793,-2.591650,1.220000,148.738099,49.619353,98.755524,198.871850,-0.140107,0.049974,-0.200000,-0.086569,0.053042,0.094276,-0.022362,0.214680
12.500000,-42.500000,-0.007141,1.521350,-2.427492,1.415000,148.791826,49.625223,98.796138,198.906800,-0.196955,0.067358,-0.268490,-0.129329,0.053921,0.093646,-0.023021,0.214154
12.500000,-40.000000,0.177129,1.490986,-2.200189,1.560000,148.899126,49.677826,98.855604,199.097050,-0.230091,0.080342,-0.355034,-0.150000,0.052801,0.093731,-0.024106,0.213161
12.500000,-37.500000,0.362867,1.422669,-1.919129,1.740000,148.984260,49.684579,98.936445,199.112300,-0.256330,0.105428,-0.430276,-0.150000,0.050505,0.093717,-0.025817,0.210986
12.500000,-35.000000,0.638381,1.387367,-1.585307,2.030000,149.150675,49.751001,99.041357,199.357750,-0.282393,0.120609,-0.488195,-0.180000,0.048359,0.092773,-0.028313,0.207049
12.500000,-32.500000,0.966542,1.355753,-1.200259,2.375000,149.337176,49.797767,99.175146,199.543000,-0.303534,0.128741,-0.519138,-0.180000,0.045163,0.091039,-0.031878,0.200530
12.500000,-30.000000,1.217265,1.265206,-0.826587,2.525000,149.531949,49.864776,99.334755,199.733300,-0.262531,0.130727,-0.483242,-0.145000,0.041370,0.087857,-0.036932,0.190462
12.500000,-27.500000,1.514030,1.252662,-0.504054,2.820000,149.799887,49.945977,99.517518,200.053950,-0.148245,0.129348,-0.350314,-0.005000,0.033945,0.084087,-0.043789,0.175919
12.500000,-25.000000,1.529549,1.175320,-0.373756,2.795000,150.006866,50.017841,99.691916,200.254450,0.063678,0.129573,-0.050651,0.280000,0.026014,0.078726,-0.052374,0.157329
12.500000,-22.500000,1.220520,1.018332,-0.445300,2.320000,150.112880,50.036731,99.855043,200.174550,0.414518,0.190751,0.210070,0.715000,0.015194,0.072398,-0.063246,0.133572
12.500000,-20.000000,0.925762,1.164533,-0.917085,2.310000,150.307103,50.103142,99.940462,200.530600,0.854183,0.317913,0.515000,1.180000,0.000759,0.065931,-0.076036,0.106021
12.500000,-17.500000,0.032400,1.204140,-1.858892,1.490000,150.187003,50.068595,99.897856,200.328250,1.494172,0.551015,0.870000,2.159711,-0.032706,0.063062,-0.092706,0.071331
12.500000,-15.000000,-1.520042,1.392738,-3.695512,0.140000,149.742489,49.949170,99.523363,199.989250,2.217117,0.833761,1.250000,3.357608,-0.054645,0.059015,-0.108024,0.041042
12.500000,-12.500000,-4.150541,1.520170,-6.525490,-2.350000,148.639969,49.607948,98.741773,198.721250,2.846907,1.131622,1.500000,4.485433,-0.084709,0.072645,-0.170000,0.028718
12.500000,-10.000000,-6.883441,2.183371,-10.089738,-4.235000,147.227690,49.178766,97.549638,197.482400,3.364200,1.373683,1.680000,5.310441,-0.142672,0.120564,-0.320050,0.019453
12.500000,-7.500000,-10.268160,2.724965,-14.165717,-6.985000,145.387963,48.579341,96.022171,195.710850,3.218768,1.450091,1.430000,5.413733,-0.181322,0.164646,-0.432900,0.023421
12.500000,-5.000000,-13.330694,3.559206,-18.175068,-8.805000,143.348847,47.919687,94.342422,193.700150,2.726371,1.222770,1.180000,4.520389,-0.264939,0.256689,-0.663450,0.026715
12.500000,-2.500000,-15.155744,4.465279,-21.010836,-9.435000,142.112266,47.503575,93.220073,192.645000,1.535518,0.678144,0.730000,2.590122,-0.300441,0.313274,-0.783800,0.051145
12.500000,0.000000,-16.316722,4.386571,-22.115242,-10.660000,141.438851,47.286060,92.735100,191.841900,0.007771,0.008330,0.000000,0.019787,-0.320200,0.337697,-0.840900,0.055368
12.500000,2.500000,-15.155735,4.465267,-21.010800,-9.435000,142.112335,47.503652,93.220049,192.645000,-1.535523,0.678152,-2.590141,-0.730000,-0.300438,0.313278,-0.783800,0.051158
12.500000,5.000000,-13.330662,3.559163,-18.174944,-8.805000,143.348905,47.919757,94.342392,193.700150,-2.726411,1.222828,-4.520548,-1.180000,-0.264938,0.256690,-0.663450,0.026717
12.500000,7.500000,-10.289578,2.745066,-14.211393,-6.985000,145.319787,48.559106,95.930458,195.710850,-3.236288,1.465486,-5.460604,-1.430000,-0.186140,0.160118,-0.432900,0.010521
12.500000,10.000000,-6.883469,2.183412,-10.089851,-4.235000,147.227678,49.178746,97.549653,197.482400,-3.364143,1.373603,-5.310217,-1.680000,-0.142671,0.120565,-0.320050,0.019456
12.500000,12.500000,-3.864151,1.713044,-6.449783,-1.745000,148.636467,49.619460,98.735054,198.750400,-2.868195,1.175507,-4.545044,-1.430000,-0.117690,0.094011,-0.248550,0.017270
12.500000,15.000000,-1.572275,1.435382,-3.803659,0.140000,149.723212,49.942962,99.497456,199.989250,-2.203966,0.825323,-3.323137,-1.250000,-0.051543,0.061507,-0.103930,0.049357
12.500000,17.500000,-0.193997,1.033990,-1.859481,0.960000,150.116398,50.070719,99.897876,200.191600,-1.501609,0.544868,-2.159463,-0.895000,-0.022629,0.059480,-0.092705,0.071287
12.500000,20.000000,0.925684,1.164656,-0.917397,2.310000,150.307150,50.103185,99.940470,200.530600,-0.854076,0.317809,-1.180000,-0.515000,0.000758,0.065930,-0.076035,0.106018
12.500000,22.500000,1.261728,0.990437,-0.360315,2.320000,150.133860,50.044014,99.882374,200.180768,-0.408134,0.192761,-0.715000,-0.201483,0.014535,0.071896,-0.064089,0.131779
12.500000,25.000000,1.529559,1.175305,-0.373718,2.795000,150.006867,50.017845,99.691913,200.254450,-0.063788,0.129476,-0.280000,0.050217,0.026015,0.078729,-0.052377,0.157337
12.500000,27.500000,1.492224,1.270902,-0.549325,2.820000,149.791259,49.942902,99.506521,200.053950,0.141979,0.122590,0.005000,0.333580,0.034094,0.084235,-0.043631,0.176356
12.500000,30.000000,1.202499,1.277791,-0.857939,2.525000,149.527030,49.862910,99.328716,199.733300,0.257799,0.125927,0.145000,0.470789,0.041422,0.087924,-0.036899,0.190637
12.500000,32.500000,0.966520,1.355784,-1.200335,2.375000,149.337562,49.798163,99.175119,199.543000,0.303472,0.128635,0.180000,0.518886,0.045176,0.091065,-0.031883,0.200588
12.500000,35.000000,0.638533,1.387113,-1.584672,2.030000,149.150659,49.750995,99.041337,199.357750,0.282232,0.120330,0.180000,0.487543,0.048364,0.092785,-0.028319,0.207074
