x,y,z mean,z stdev,z min,z max,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max
0.000000,32.500000,2.359044,0.313903,2.045141,2.672947,150.392966,49.924380,100.468587,200.317346,0.753979,0.203029,0.550950,0.957009,0.012972,0.000389,0.012583,0.013362
0.000000,35.000000,1.757734,0.276122,1.481613,2.033856,150.229093,49.893738,100.335355,200.122831,0.584373,0.164055,0.420319,0.748428,0.013131,0.000746,0.012385,0.013876
0.000000,37.500000,1.309397,0.253790,1.055607,1.563187,150.117680,49.873506,100.244173,199.991186,0.446814,0.129944,0.316870,0.576759,0.012581,0.001452,0.011128,0.014033
0.000000,40.000000,0.969813,0.239925,0.729888,1.209737,150.038923,49.859687,100.179236,199.898609,0.331349,0.099429,0.231919,0.430778,0.011813,0.001917,0.009897,0.013730
0.000000,42.500000,0.722348,0.231953,0.490395,0.954302,149.984910,49.850556,100.134354,199.835466,0.233336,0.071861,0.161475,0.305197,0.011043,0.002206,0.008837,0.013250
0.000000,45.000000,0.554134,0.228040,0.326095,0.782174,149.949918,49.844768,100.105150,199.794685,0.148297,0.046561,0.101736,0.194859,0.010406,0.002385,0.008021,0.012791
0.000000,47.500000,0.456304,0.225767,0.230537,0.682071,149.930228,49.841614,100.088614,199.771842,0.071942,0.022872,0.049070,0.094814,0.009966,0.002479,0.007487,0.012444
0.000000,50.000000,0.422553,0.225611,0.196942,0.648164,149.923687,49.840623,100.083064,199.764310,-0.000000,0.000000,-0.000000,-0.000000,0.009849,0.002491,0.007358,0.012340
2.500000,-50.000000,0.543983,0.156265,0.387717,0.700248,149.971442,49.865007,100.106436,199.836449,0.000000,0.000000,0.000000,0.000000,0.009249,0.001510,0.007739,0.010759
2.500000,-47.500000,0.578620,0.156731,0.421889,0.735352,149.979743,49.866601,100.113142,199.846343,-0.073813,0.023439,-0.097252,-0.050375,0.009346,0.001436,0.007910,0.010783
2.500000,-45.000000,0.679201,0.158860,0.520342,0.838061,150.004712,49.871439,100.133273,199.876150,-0.151296,0.047226,-0.198522,-0.104070,0.009555,0.001227,0.008328,0.010782
2.500000,-42.500000,0.850891,0.163323,0.687568,1.014213,150.047560,49.879535,100.168025,199.927094,-0.236159,0.072055,-0.308214,-0.164104,0.009871,0.000874,0.008998,0.010745
2.500000,-40.000000,1.100750,0.172148,0.928602,1.272898,150.114264,49.892440,100.221823,200.006704,-0.330939,0.097861,-0.428800,-0.233078,0.010079,0.000296,0.009783,0.010376
2.500000,-37.500000,1.439486,0.187519,1.251967,1.627004,150.209301,49.910916,100.298385,200.120217,-0.439364,0.125161,-0.564525,-0.314203,0.010068,0.000530,0.009537,0.010598
2.500000,-35.000000,1.879912,0.212296,1.667616,2.092208,150.341322,49.936746,100.404576,200.278067,-0.563844,0.153900,-0.717744,-0.409944,0.009533,0.001700,0.007834,0.011233
2.500000,-32.500000,2.453271,0.253365,2.199906,2.706636,150.532833,49.974538,100.558295,200.507371,-0.706256,0.183009,-0.889264,-0.523247,0.007671,0.003476,0.004195,0.011148
2.500000,-30.000000,3.171499,0.313094,2.858404,3.484593,150.790462,50.025401,100.765061,200.815863,-0.870594,0.213680,-1.084274,-0.656915,0.004140,0.005893,-0.001753,0.010033
2.500000,-27.500000,4.031276,0.395994,3.635282,4.427270,151.133553,50.093218,101.040334,201.226771,-1.043578,0.241517,-1.285096,-0.802061,-0.002426,0.009309,-0.011735,0.006883
2.500000,-25.000000,5.066562,0.512097,4.554465,5.578659,151.594321,50.183873,101.410448,201.778194,-1.213751,0.262560,-1.476311,-0.951190,-0.014631,0.014388,-0.029019,-0.000244
2.500000,-22.500000,6.289771,0.661838,5.627932,6.951609,152.152859,50.293032,101.859828,202.445891,-1.384173,0.279019,-1.663191,-1.105154,-0.033745,0.021381,-0.055125,-0.012364
2.500000,-20.000000,7.631785,0.849823,6.781962,8.481608,152.761162,50.411071,102.350091,203.172233,-1.490070,0.275003,-1.765072,-1.215067,-0.065260,0.031630,-0.096891,-0.033630
2.500000,-17.500000,9.047918,1.073388,7.974531,10.121306,153.281612,50.512675,102.768938,203.794287,-1.515437,0.249540,-1.764977,-1.265897,-0.112039,0.045803,-0.157842,-0.066236
2.500000,-15.000000,10.453498,1.333952,9.119546,11.787450,153.414755,50.545625,102.869130,203.960381,-1.422696,0.197567,-1.620264,-1.225129,-0.180738,0.065586,-0.246324,-0.115151
2.500000,-12.500000,11.815050,1.625593,10.189457,13.440643,152.879365,50.463645,102.415720,203.343010,-1.236154,0.129785,-1.365939,-1.106369,-0.271199,0.091105,-0.362304,-0.180095
2.500000,-10.000000,12.921679,1.928097,10.993583,14.849776,151.416456,50.224316,101.192140,201.640773,-0.952112,0.052088,-1.004200,-0.900023,-0.380756,0.121793,-0.502549,-0.258962
2.500000,-7.500000,13.817694,2.225920,11.591774,16.043615,149.034838,49.828894,99.205944,198.863732,-0.642600,0.010838,-0.653438,-0.631762,-0.499015,0.155387,-0.654402,-0.343628
2.500000,-5.000000,14.388700,2.474900,11.913800,16.863601,146.305099,49.370425,96.934674,195.675524,-0.360381,0.042569,-0.402949,-0.317812,-0.606095,0.186489,-0.792584,-0.419606
2.500000,-2.500000,14.692715,2.638919,12.053796,17.331634,144.091988,48.994776,95.097212,193.086764,-0.142211,0.036329,-0.178540,-0.105883,-0.681552,0.208934,-0.890486,-0.472618
2.500000,0.000000,14.770520,2.687773,12.082747,17.458292,143.216116,48.845530,94.370586,192.061646,0.000196,0.000053,0.000142,0.000249,-0.709383,0.217398,-0.926781,-0.491985
2.500000,2.500000,14.692448,2.638216,12.054232,17.330664,144.091700,48.994635,95.097065,193.086335,0.142211,0.036034,0.106177,0.178245,-0.681729,0.209075,-0.890804,-0.472654
2.500000,5.000000,14.323938,2.469063,11.854874,16.793001,146.305215,49.370363,96.934851,195.675578,0.377066,0.038433,0.338633,0.415499,-0.605919,0.186452,-0.792371,-0.419467
2.500000,7.500000,13.756809,2.220597,11.536213,15.977406,149.034097,49.828712,99.205385,198.862809,0.645373,0.010062,0.635311,0.655435,-0.498861,0.155320,-0.654180,-0.343541
2.500000,10.000000,12.921792,1.927656,10.994136,14.849448,151.416241,50.224330,101.191911,201.640571,0.952184,0.052053,0.900131,1.004237,-0.380832,0.121810,-0.502642,-0.259023
2.500000,12.500000,11.747350,1.620345,10.127005,13.367695,152.876300,50.463081,102.413218,203.339381,1.224198,0.127078,1.097120,1.351277,-0.271047,0.090976,-0.362023,-0.180071
2.500000,15.000000,10.506122,1.337431,9.168691,11.843553,153.418071,50.546405,102.871666,203.964476,1.438365,0.201036,1.237329,1.639401,-0.180806,0.065614,-0.246419,-0.115192
2.500000,17.500000,9.047854,1.073278,7.974576,10.121132,153.281487,50.512759,102.768728,203.794246,1.515544,0.249455,1.266089,1.764999,-0.112070,0.045783,-0.157854,-0.066287
2.500000,20.000000,7.602563,0.848037,6.754526,8.450601,152.759044,50.410738,102.348305,203.169782,1.477543,0.271842,1.205701,1.749386,-0.065418,0.031631,-0.097049,-0.033787
2.500000,22.500000,6.272314,0.660958,5.611355,6.933272,152.152257,50.293003,101.859254,202.445260,1.375552,0.276676,1.098877,1.652228,-0.033926,0.021400,-0.055326,-0.012526
2.500000,25.000000,5.079558,0.512330,4.567229,5.591888,151.594161,50.183948,101.410213,201.778110,1.220726,0.264309,0.956417,1.485035,-0.014500,0.014338,-0.028839,-0.000162
2.500000,27.500000,4.031252,0.395792,3.635460,4.427044,151.133499,50.093312,101.040186,201.226811,1.043660,0.241451,0.802208,1.285111,-0.002446,0.009299,-0.011745,0.006853
2.500000,30.000000,3.166713,0.312973,2.853740,3.479686,150.791393,50.025708,100.765684,200.817101,0.867701,0.212717,0.654984,1.080417,0.004016,0.005916,-0.001901,0.009932
2.500000,32.500000,2.456446,0.253133,2.203312,2.709579,150.531775,49.974352,100.557423,200.506127,0.708456,0.183642,0.524815,0.892098,0.007749,0.003438,0.004311,0.011188
2.500000,35.000000,1.879681,0.212087,1.667594,2.091768,150.341467,49.936875,100.404591,200.278342,0.563694,0.153798,0.409896,0.717492,0.009509,0.001698,0.007811,0.011208
2.500000,37.500000,1.440196,0.187337,1.252858,1.627533,150.208496,49.910753,100.297744,200.119249,0.440096,0.125390,0.314706,0.565486,0.010106,0.000505,0.009601,0.010611
2.500000,40.000000,1.100764,0.172027,0.928737,1.272790,150.114290,49.892521,100.221769,200.006811,0.330970,0.097839,0.233131,0.428810,0.010070,0.000302,0.009768,0.010372
2.500000,42.500000,0.850785,0.163226,0.687559,1.014010,150.048107,49.879777,100.168330,199.927884,0.235941,0.071922,0.164019,0.307864,0.009836,0.000861,0.008975,0.010697
2.500000,45.000000,0.679229,0.158828,0.520401,0.838056,150.004265,49.871244,100.133022,199.875509,0.151437,0.047290,0.104147,0.198727,0.009562,0.001242,0.008320,0.010804
2.500000,47.500000,0.578625,0.156609,0.422016,0.735234,149.979763,49.866588,100.113175,199.846352,0.073844,0.023355,0.050489,0.097199,0.009336,0.001408,0.007928,0.010744
2.500000,50.000000,0.543983,0.156265,0.387717,0.700248,149.971443,49.865007,100.106437,199.836450,0.000000,0.000000,0.000000,0.000000,0.009253,0.001512,0.007741,0.010765
5.000000,-50.000000,0.650250,0.083551,0.566699,0.733801,150.021228,49.892691,100.128537,199.913919,0.000000,0.000000,0.000000,0.000000,0.008352,0.000463,0.007889,0.008816
5.000000,-47.500000,0.684536,0.084106,0.600430,0.768642,150.031066,49.894789,100.136277,199.925855,-0.072812,0.022951,-0.095763,-0.049861,0.008361,0.000369,0.007992,0.008730
5.000000,-45.000000,0.783748,0.086369,0.697379,0.870117,150.060045,49.900864,100.159181,199.960909,-0.148290,0.045913,-0.194203,-0.102377,0.008362,0.000055,0.008308,0.008417
5.000000,-42.500000,0.952741,0.091144,0.861597,1.043885,150.109745,49.911074,100.198671,200.020818,-0.229593,0.069247,-0.298840,-0.160346,0.008322,0.000465,0.007857,0.008788
5.000000,-40.000000,1.194312,0.100536,1.093776,1.294848,150.185942,49.926789,100.259152,200.112731,-0.316714,0.092144,-0.408857,-0.224570,0.007977,0.001287,0.006690,0.009264
5.000000,-37.500000,1.517805,0.116822,1.400983,1.634627,150.293051,49.948685,100.344366,200.241736,-0.412630,0.114884,-0.527514,-0.297747,0.007196,0.002430,0.004766,0.009627
5.000000,-35.000000,1.930067,0.142778,1.787288,2.072845,150.439467,49.978396,100.461071,200.417862,-0.516676,0.136578,-0.653254,-0.380099,0.005610,0.003997,0.001613,0.009606
5.000000,-32.500000,2.448084,0.184824,2.263260,2.632909,150.645533,50.019850,100.625684,200.665383,-0.624150,0.154543,-0.778694,-0.469607,0.002338,0.006249,-0.003911,0.008586
5.000000,-30.000000,3.081256,0.245088,2.836168,3.326345,150.918230,50.074281,100.843948,200.992511,-0.737122,0.169581,-0.906703,-0.567541,-0.003008,0.009225,-0.012233,0.006216
5.000000,-27.500000,3.797673,0.325959,3.471714,4.123631,151.269761,50.143876,101.125885,201.413637,-0.830708,0.174765,-1.005472,-0.655943,-0.011757,0.013245,-0.025002,0.001488
5.000000,-25.000000,4.609560,0.435142,4.174418,5.044703,151.725846,50.233191,101.492656,201.959037,-0.885492,0.164807,-1.050299,-0.720685,-0.026308,0.018890,-0.045197,-0.007418
5.000000,-22.500000,5.438094,0.567401,4.870693,6.005496,152.256469,50.335844,101.920625,202.592314,-0.865640,0.132552,-0.998192,-0.733088,-0.048084,0.026414,-0.074497,-0.021670
5.000000,-20.000000,6.205912,0.722328,5.483584,6.928239,152.803056,50.440224,102.362831,203.243280,-0.723691,0.068225,-0.791916,-0.655467,-0.080997,0.036708,-0.117704,-0.044289
5.000000,-17.500000,6.875642,0.897747,5.977895,7.773388,153.243448,50.524440,102.719008,203.767887,-0.459954,0.025394,-0.485348,-0.434560,-0.127815,0.050422,-0.178238,-0.077393
5.000000,-15.000000,7.107832,1.072948,6.034884,8.180780,153.258914,50.531369,102.727546,203.790283,-0.002146,0.160219,-0.162365,0.158072,-0.192259,0.068251,-0.260511,-0.124008
5.000000,-12.500000,6.899821,1.242809,5.657012,8.142630,152.613817,50.423638,102.190179,203.037455,0.538231,0.305916,0.232315,0.844147,-0.273593,0.090099,-0.363692,-0.183494
5.000000,-10.000000,6.227196,1.400773,4.826422,7.627969,151.083147,50.165680,100.917468,201.248827,1.043619,0.430057,0.613562,1.473676,-0.369903,0.115703,-0.485606,-0.254200
5.000000,-7.500000,5.093390,1.527519,3.565871,6.620908,148.685713,49.760836,98.924877,198.446548,1.336807,0.484439,0.852368,1.821246,-0.470543,0.142633,-0.613176,-0.327911
5.000000,-5.000000,3.746689,1.608892,2.137797,5.355581,145.985163,49.301977,96.683186,195.287139,1.263433,0.429365,0.834068,1.692797,-0.558472,0.166566,-0.725038,-0.391906
5.000000,-2.500000,2.620648,1.644741,0.975907,4.265388,143.815705,48.930256,94.885449,192.745960,0.776423,0.254861,0.521562,1.031284,-0.618183,0.183262,-0.801445,-0.434921
5.000000,0.000000,2.165408,1.645918,0.519489,3.811326,142.961029,48.783093,94.177937,191.744122,0.000216,0.000021,0.000195,0.000237,-0.639642,0.189488,-0.829130,-0.450153
5.000000,2.500000,2.619985,1.643994,0.975991,4.263979,143.815512,48.930221,94.885292,192.745733,-0.776384,0.254538,-1.030921,-0.521846,-0.618288,0.183391,-0.801679,-0.434897
5.000000,5.000000,3.746415,1.608317,2.138098,5.354732,145.984894,49.301893,96.683001,195.286787,-1.263299,0.429216,-1.692515,-0.834083,-0.558535,0.166715,-0.725250,-0.391819
5.000000,7.500000,5.041271,1.521699,3.519572,6.562969,148.686800,49.760563,98.926237,198.447362,-1.333264,0.483440,-1.816705,-0.849824,-0.469558,0.142391,-0.611949,-0.327167
5.000000,10.000000,6.244828,1.402137,4.842692,7.646965,151.083044,50.165831,100.917213,201.248874,-1.043277,0.430078,-1.473356,-0.613199,-0.370250,0.115875,-0.486125,-0.254374
5.000000,12.500000,6.899778,1.242557,5.657221,8.142335,152.613699,50.423638,102.190061,203.037337,-0.538101,0.305979,-0.844080,-0.232122,-0.273592,0.090143,-0.363736,-0.183449
5.000000,15.000000,7.107751,1.072804,6.034946,8.180555,153.258824,50.531378,102.727446,203.790202,0.002276,0.160313,-0.158037,0.162590,-0.192243,0.068279,-0.260522,-0.123964
5.000000,17.500000,6.854762,0.896025,5.958738,7.750787,153.239595,50.523610,102.715985,203.763205,0.453251,0.027038,0.426213,0.480290,-0.127640,0.050390,-0.178030,-0.077250
5.000000,20.000000,6.244093,0.724986,5.519108,6.969079,152.810336,50.441887,102.368449,203.252224,0.737706,0.071299,0.666407,0.809005,-0.081181,0.036808,-0.117988,-0.044373
5.000000,22.500000,5.438043,0.567222,4.870822,6.005265,152.256438,50.335878,101.920559,202.592316,0.865742,0.132423,0.733320,0.998165,-0.048071,0.026434,-0.074505,-0.021637
5.000000,25.000000,4.609495,0.434974,4.174521,5.044469,151.725824,50.233227,101.492597,201.959052,0.885588,0.164693,0.720895,1.050281,-0.026297,0.018908,-0.045204,-0.007389
5.000000,27.500000,3.797622,0.325776,3.471846,4.123398,151.269751,50.143923,101.125827,201.413674,0.830800,0.174673,0.656126,1.005473,-0.011749,0.013261,-0.025010,0.001512
5.000000,30.000000,3.081202,0.244911,2.836291,3.326114,150.918224,50.074321,100.843902,200.992545,0.737197,0.169497,0.567700,0.906694,-0.003001,0.009237,-0.012238,0.006237
5.000000,32.500000,2.448028,0.184668,2.263360,2.632695,150.645530,50.019882,100.625648,200.665413,0.624214,0.154473,0.469741,0.778687,0.002345,0.006259,-0.003914,0.008603
5.000000,35.000000,1.930060,0.142585,1.787476,2.072645,150.439475,49.978449,100.461026,200.417924,0.516731,0.136525,0.380206,0.653257,0.005613,0.004007,0.001607,0.009620
5.000000,37.500000,1.519814,0.116670,1.403144,1.636484,150.292438,49.948543,100.343895,200.240982,0.413945,0.115258,0.298688,0.529203,0.007256,0.002416,0.004840,0.009672
5.000000,40.000000,1.194309,0.100406,1.093903,1.294715,150.185989,49.926852,100.259137,200.112842,0.316759,0.092118,0.224641,0.408878,0.007979,0.001293,0.006686,0.009272
5.000000,42.500000,0.952747,0.091051,0.861696,1.043799,150.109781,49.911124,100.198657,200.020904,0.229656,0.069236,0.160420,0.298892,0.008324,0.000474,0.007850,0.008797
5.000000,45.000000,0.783698,0.086327,0.697371,0.870025,150.059984,49.900786,100.159198,199.960770,0.148359,0.045944,0.102416,0.194303,0.008361,0.000053,0.008308,0.008415
5.000000,47.500000,0.684585,0.084079,0.600506,0.768664,150.030831,49.894659,100.136172,199.925490,0.072996,0.022948,0.050048,0.095943,0.008368,0.000357,0.008011,0.008725
5.000000,50.000000,0.650250,0.083551,0.566699,0.733801,150.021229,49.892690,100.128539,199.913920,0.000000,0.000000,0.000000,0.000000,0.008356,0.000464,0.007891,0.008820
7.500000,-50.000000,0.737243,0.008841,0.728402,0.746085,150.070948,49.922832,100.148116,199.993780,0.000000,0.000000,0.000000,0.000000,0.007204,0.000622,0.006582,0.007827
7.500000,-47.500000,0.770109,0.009384,0.760725,0.779492,150.081747,49.925239,100.156508,200.006986,-0.069275,0.021710,-0.090984,-0.047565,0.007155,0.000753,0.006402,0.007908
7.500000,-45.000000,0.864713,0.011684,0.853029,0.876398,150.113481,49.932179,100.181302,200.045659,-0.140155,0.043088,-0.183243,-0.097067,0.006971,0.001151,0.005820,0.008122
7.500000,-42.500000,1.022326,0.016464,1.005862,1.038790,150.168510,49.944083,100.224427,200.112593,-0.213200,0.063608,-0.276808,-0.149592,0.006543,0.001843,0.004700,0.008386
7.500000,-40.000000,1.248762,0.025896,1.222866,1.274657,150.250141,49.961458,100.288683,200.211599,-0.290573,0.083256,-0.373829,-0.207318,0.005755,0.002848,0.002907,0.008603
7.500000,-37.500000,1.543975,0.042120,1.501855,1.586095,150.364083,49.985367,100.378717,200.349450,-0.369760,0.100611,-0.470371,-0.269149,0.004301,0.004252,0.000049,0.008553
7.500000,-35.000000,1.908109,0.067550,1.840559,1.975658,150.516836,50.016881,100.499955,200.533717,-0.447395,0.114187,-0.561582,-0.333208,0.001817,0.006136,-0.004320,0.007953
7.500000,-32.500000,2.355150,0.108147,2.247002,2.463297,150.725322,50.058985,100.666337,200.784307,-0.518400,0.121522,-0.639922,-0.396878,-0.002446,0.008703,-0.011149,0.006257
7.500000,-30.000000,2.857369,0.164250,2.693118,3.021619,150.992303,50.111960,100.880343,201.104264,-0.567744,0.118946,-0.686689,-0.448798,-0.009107,0.012044,-0.021151,0.002937
7.500000,-27.500000,3.408821,0.238130,3.170692,3.646951,151.326232,50.177234,101.148998,201.503466,-0.585150,0.104012,-0.689162,-0.481138,-0.018936,0.016313,-0.035249,-0.002623
7.500000,-25.000000,3.948893,0.332455,3.616438,4.281347,151.736449,50.255789,101.480660,201.992238,-0.522785,0.064715,-0.587500,-0.458069,-0.034137,0.022001,-0.056138,-0.012136
7.500000,-22.500000,4.399275,0.440096,3.959179,4.839370,152.187484,50.340352,101.847132,202.527837,-0.352032,0.003706,-0.355738,-0.348326,-0.055364,0.029159,-0.084523,-0.026205
7.500000,-20.000000,4.624837,0.554328,4.070509,5.179166,152.609518,50.416983,102.192535,203.026502,-0.015359,0.112728,-0.128087,0.097369,-0.085168,0.038287,-0.123454,-0.046881
7.500000,-17.500000,4.536501,0.667823,3.868678,5.204324,152.887481,50.464972,102.422509,203.352453,0.491440,0.260355,0.231084,0.751795,-0.125119,0.049684,-0.174803,-0.075434
7.500000,-15.000000,3.811586,0.755742,3.055843,4.567328,152.729543,50.431740,102.297803,203.161284,1.190282,0.446087,0.744195,1.636368,-0.176192,0.063310,-0.239502,-0.112883
7.500000,-12.500000,2.381817,0.805718,1.576099,3.187534,151.933700,50.284986,101.648714,202.218686,1.953249,0.636444,1.316805,2.589693,-0.235897,0.078514,-0.314411,-0.157382
7.500000,-10.000000,0.200506,0.805386,-0.604880,1.005892,150.330758,49.998388,100.332370,200.329146,2.592532,0.783933,1.808599,3.376465,-0.300073,0.094336,-0.394410,-0.205737
7.500000,-7.500000,-2.490242,0.760955,-3.251197,-1.729287,147.972267,49.584124,98.388143,197.556391,2.829168,0.820025,2.009143,3.649193,-0.363525,0.109876,-0.473401,-0.253649
7.500000,-5.000000,-5.285175,0.673773,-5.958948,-4.611401,145.398559,49.132869,96.265689,194.531428,2.444962,0.692237,1.752725,3.137199,-0.411993,0.121862,-0.533855,-0.290130
7.500000,-2.500000,-7.387650,0.593923,-7.981573,-6.793727,143.351230,48.773638,94.577592,192.124868,1.429574,0.399526,1.030048,1.829100,-0.443601,0.129955,-0.573557,-0.313646
7.500000,0.000000,-8.191913,0.554796,-8.746709,-7.637117,142.546980,48.632166,93.914813,191.179146,0.000202,0.000070,0.000133,0.000272,-0.454624,0.132938,-0.587562,-0.321686
7.500000,2.500000,-7.374339,0.595295,-7.969635,-6.779044,143.346454,48.773128,94.573326,192.119582,-1.440558,0.401374,-1.841933,-1.039184,-0.444364,0.130192,-0.574556,-0.314172
7.500000,5.000000,-5.285490,0.673177,-5.958667,-4.612313,145.398354,49.132878,96.265476,194.531232,-2.444864,0.692054,-3.136918,-1.752810,-0.412038,0.121905,-0.533943,-0.290134
7.500000,7.500000,-2.490295,0.760580,-3.250875,-1.729715,147.972056,49.584129,98.387927,197.556185,-2.829050,0.819952,-3.649002,-2.009099,-0.363584,0.109931,-0.473514,-0.253653
7.500000,10.000000,0.211687,0.806662,-0.594975,1.018349,150.329888,49.998465,100.331423,200.328353,-2.592951,0.784123,-3.377073,-1.808828,-0.300550,0.094474,-0.395024,-0.206076
7.500000,12.500000,2.381841,0.805559,1.576282,3.187400,151.933581,50.285029,101.648552,202.218610,-1.953108,0.636511,-2.589618,-1.316597,-0.235912,0.078507,-0.314419,-0.157405
7.500000,15.000000,3.780691,0.752182,3.028509,4.532873,152.722963,50.430238,102.292725,203.153201,-1.195106,0.447066,-1.642171,-0.748040,-0.175447,0.063075,-0.238522,-0.112372
7.500000,17.500000,4.518757,0.666043,3.852714,5.184800,152.882248,50.463879,102.418369,203.346128,-0.495518,0.261318,-0.756836,-0.234200,-0.124826,0.049580,-0.174405,-0.075246
7.500000,20.000000,4.646995,0.556352,4.090643,5.203347,152.616285,50.418528,102.197757,203.034813,0.021522,0.111619,-0.090097,0.133141,-0.085480,0.038372,-0.123853,-0.047108
7.500000,22.500000,4.399267,0.439975,3.959291,4.839242,152.187434,50.340406,101.847028,202.527839,0.352146,0.003850,0.348296,0.355996,-0.055375,0.029151,-0.084526,-0.026224
7.500000,25.000000,3.948863,0.332339,3.616524,4.281201,151.736408,50.255843,101.480564,201.992251,0.522891,0.064586,0.458305,0.587476,-0.034146,0.021994,-0.056140,-0.012152
7.500000,27.500000,3.405122,0.237787,3.167335,3.642909,151.325454,50.177120,101.148334,201.502574,0.583786,0.103544,0.480242,0.687329,-0.018950,0.016307,-0.035257,-0.002643
7.500000,30.000000,2.857337,0.164106,2.693231,3.021443,150.992282,50.112016,100.880266,201.104298,0.567826,0.118848,0.448978,0.686674,-0.009114,0.012038,-0.021152,0.002925
7.500000,32.500000,2.350018,0.107767,2.242252,2.457785,150.724731,50.058900,100.665831,200.783631,0.516241,0.120853,0.395388,0.637095,-0.002486,0.008705,-0.011191,0.006220
7.500000,35.000000,1.908774,0.067433,1.841340,1.976207,150.516839,50.016941,100.499898,200.533780,0.447774,0.114213,0.333561,0.561986,0.001818,0.006131,-0.004313,0.007950
7.500000,37.500000,1.543949,0.041993,1.501956,1.585942,150.364090,49.985416,100.378674,200.349506,0.369810,0.100563,0.269248,0.470373,0.004296,0.004248,0.000048,0.008544
7.500000,40.000000,1.248755,0.025778,1.222977,1.274534,150.250169,49.961522,100.288647,200.211692,0.290630,0.083229,0.207401,0.373859,0.005750,0.002846,0.002905,0.008596
7.500000,42.500000,1.022326,0.016404,1.005922,1.038730,150.168522,49.944122,100.224400,200.112644,0.213279,0.063601,0.149678,0.276880,0.006538,0.001842,0.004696,0.008380
7.500000,45.000000,0.864012,0.011610,0.852402,0.875622,150.113555,49.932177,100.181378,200.045732,0.139800,0.042985,0.096815,0.182784,0.006953,0.001154,0.005799,0.008106
7.500000,47.500000,0.770030,0.009421,0.760609,0.779450,150.081643,49.925169,100.156474,200.006811,0.069321,0.021667,0.047654,0.090988,0.007151,0.000752,0.006398,0.007903
7.500000,50.000000,0.737243,0.008841,0.728402,0.746085,150.070950,49.922832,100.148118,199.993781,0.000000,0.000000,0.000000,0.000000,0.007207,0.000623,0.006584,0.007830
10.000000,-50.000000,0.801694,0.066462,0.735232,0.868156,150.118548,49.954519,100.164028,200.073067,0.000000,0.000000,0.000000,0.000000,0.005851,0.001704,0.004147,0.007554
10.000000,-47.500000,0.831724,0.066005,0.765719,0.897729,150.129947,49.957158,100.172790,200.087105,-0.062945,0.019682,-0.082627,-0.043262,0.005735,0.001860,0.003875,0.007595
10.000000,-45.000000,0.917829,0.063883,0.853946,0.981713,150.163271,49.964666,100.198605,200.127937,-0.126358,0.038702,-0.165060,-0.087657,0.005371,0.002330,0.003041,0.007701
10.000000,-42.500000,1.060202,0.059513,1.000689,1.119716,150.220392,49.977365,100.243027,200.197757,-0.189767,0.056236,-0.246004,-0.133531,0.004657,0.003132,0.001525,0.007789
10.000000,-40.000000,1.258408,0.050875,1.207533,1.309283,150.304370,49.995670,100.308700,200.300040,-0.251908,0.071288,-0.323196,-0.180620,0.003412,0.004305,-0.000893,0.007717
10.000000,-37.500000,1.512845,0.035987,1.476858,1.548832,150.419163,50.020105,100.399058,200.439268,-0.311025,0.082803,-0.393828,-0.228222,0.001418,0.005892,-0.004474,0.007310
10.000000,-35.000000,1.817178,0.012943,1.804235,1.830120,150.569480,50.051309,100.518170,200.620789,-0.361136,0.088698,-0.449834,-0.272438,-0.001679,0.007964,-0.009644,0.006285
10.000000,-32.500000,2.171278,0.023218,2.148060,2.194495,150.768065,50.091236,100.676830,200.859301,-0.391951,0.085361,-0.477312,-0.306591,-0.006590,0.010699,-0.017289,0.004109
10.000000,-30.000000,2.542609,0.071851,2.470758,2.614460,151.013241,50.139213,100.874028,201.152454,-0.388098,0.069339,-0.457437,-0.318760,-0.013750,0.014128,-0.027878,0.000378
10.000000,-27.500000,2.896954,0.132807,2.764146,3.029761,151.303863,50.194574,101.109289,201.498437,-0.330147,0.036213,-0.366360,-0.293934,-0.023727,0.018332,-0.042059,-0.005395
10.000000,-25.000000,3.170654,0.206831,2.963823,3.377485,151.639648,50.256425,101.383223,201.896072,-0.175125,0.024199,-0.199325,-0.150926,-0.038001,0.023601,-0.061601,-0.014400
10.000000,-22.500000,3.262129,0.283856,2.978274,3.545985,151.976303,50.315808,101.660495,202.292112,0.108058,0.116976,-0.008918,0.225034,-0.056550,0.029803,-0.086353,-0.026747
10.000000,-20.000000,3.029537,0.354511,2.675027,3.384048,152.243430,50.358818,101.884613,202.602248,0.568314,0.251217,0.317097,0.819530,-0.080629,0.037108,-0.117736,-0.043521
10.000000,-17.500000,2.301848,0.400983,1.900865,2.702830,152.313157,50.361553,101.951604,202.674710,1.216960,0.425796,0.791165,1.642756,-0.109126,0.045069,-0.154194,-0.064057
10.000000,-15.000000,0.856053,0.403938,0.452115,1.259991,151.965757,50.285300,101.680457,202.251057,2.027157,0.629838,1.397319,2.656995,-0.142022,0.053461,-0.195482,-0.088561
10.000000,-12.500000,-1.394141,0.346413,-1.740553,-1.047728,151.036595,50.103422,100.933173,201.140016,2.859914,0.827896,2.032018,3.687810,-0.175197,0.061215,-0.236412,-0.113982
10.000000,-10.000000,-4.417129,0.223860,-4.640989,-4.193270,149.412765,49.799989,99.612775,199.212754,3.502498,0.968661,2.533837,4.471159,-0.205935,0.067722,-0.273657,-0.138213
